,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
4989,brasileiro-a,2004,43,27-11,Paraná,Goias,2,1,MANDANTE,15.0,6.0,0.67,0.67,0.53,0.6
4990,brasileiro-a,2004,42,21-11,Internacional,Sao Caetano,1,0,MANDANTE,9.0,4.0,0.8,0.6,0.73,0.53
4991,brasileiro-a,2004,42,21-11,São Paulo,Juventude,4,0,MANDANTE,3.0,7.0,0.47,0.67,0.57,0.73
4992,brasileiro-a,2004,42,21-11,Coritiba,Santos,0,1,VISITANTE,13.0,2.0,0.53,0.27,0.6,0.3
4993,brasileiro-a,2004,42,21-11,Criciúma,Paysandu,1,0,MANDANTE,16.0,19.0,0.33,0.4,0.3,0.33
4994,brasileiro-a,2004,42,21-11,Cruzeiro,Corinthians,0,1,VISITANTE,14.0,8.0,0.53,0.4,0.47,0.37
4995,brasileiro-a,2004,42,21-11,Flamengo,Botafogo,0,0,EMPATE,21.0,20.0,0.47,0.27,0.5,0.3
4996,brasileiro-a,2004,42,21-11,Goias,Vasco,3,2,MANDANTE,6.0,15.0,0.53,0.47,0.47,0.43
4997,brasileiro-a,2004,42,21-11,Ponte Preta,Atlético-PR,2,3,VISITANTE,10.0,1.0,0.6,0.33,0.67,0.3
4998,brasileiro-a,2004,42,20-11,Palmeiras,Guarani,0,2,VISITANTE,5.0,23.0,0.4,1.0,0.37,0.83
4999,brasileiro-a,2004,42,20-11,Vitória,Grêmio,2,0,MANDANTE,17.0,24.0,0.2,0.4,0.3,0.4
5000,brasileiro-a,2004,42,20-11,Fluminense,Figueirense,0,2,VISITANTE,12.0,11.0,0.2,0.27,0.33,0.3
5001,brasileiro-a,2004,42,20-11,Paraná,Atlético-MG,1,0,MANDANTE,18.0,22.0,0.47,0.47,0.4,0.5
5002,brasileiro-a,2004,41,14-11,Figueirense,Palmeiras,0,1,VISITANTE,12.0,4.0,1.0,0.4,0.77,0.33
5003,brasileiro-a,2004,41,14-11,Juventude,Internacional,2,3,VISITANTE,6.0,11.0,0.6,0.47,0.53,0.57
5004,brasileiro-a,2004,41,14-11,Paysandu,Paraná,1,1,EMPATE,16.0,21.0,0.47,0.27,0.5,0.37
5005,brasileiro-a,2004,41,14-11,Atlético-MG,Flamengo,6,1,MANDANTE,19.0,22.0,0.47,0.27,0.4,0.3
5006,brasileiro-a,2004,41,14-11,Atlético-PR,Criciúma,6,1,MANDANTE,1.0,17.0,0.4,0.47,0.33,0.67
5007,brasileiro-a,2004,41,14-11,Guarani,Vitória,0,0,EMPATE,23.0,20.0,0.53,0.53,0.37,0.37
5008,brasileiro-a,2004,41,14-11,Santos,Goias,2,1,MANDANTE,2.0,7.0,0.67,0.53,0.43,0.6
5009,brasileiro-a,2004,41,14-11,Vasco,São Paulo,0,0,EMPATE,15.0,5.0,0.8,0.47,0.73,0.47
5010,brasileiro-a,2004,41,13-11,Corinthians,Fluminense,1,1,EMPATE,8.0,10.0,0.2,0.53,0.37,0.47
5011,brasileiro-a,2004,41,13-11,Grêmio,Ponte Preta,6,1,MANDANTE,24.0,9.0,0.33,0.0,0.4,0.2
5012,brasileiro-a,2004,41,13-11,Botafogo,Coritiba,4,1,MANDANTE,18.0,13.0,0.33,0.27,0.33,0.43
5013,brasileiro-a,2004,41,13-11,Sao Caetano,Cruzeiro,4,1,MANDANTE,3.0,14.0,0.4,0.8,0.37,0.73
5014,brasileiro-a,2004,39,10-11,Sao Caetano,Paraná,2,1,MANDANTE,4.0,22.0,0.53,0.67,0.5,0.73
5015,brasileiro-a,2004,40,07-11,Ponte Preta,Sao Caetano,0,3,VISITANTE,9.0,4.0,0.67,0.33,0.73,0.4
5016,brasileiro-a,2004,40,07-11,São Paulo,Botafogo,5,2,MANDANTE,3.0,21.0,0.33,0.8,0.43,0.67
5017,brasileiro-a,2004,40,07-11,Vitória,Juventude,1,1,EMPATE,19.0,6.0,0.47,0.47,0.53,0.43
5018,brasileiro-a,2004,40,07-11,Coritiba,Figueirense,2,0,MANDANTE,12.0,11.0,0.4,0.2,0.43,0.23
5019,brasileiro-a,2004,40,07-11,Criciúma,Santos,1,1,EMPATE,17.0,2.0,0.53,0.53,0.67,0.3
5020,brasileiro-a,2004,40,07-11,Cruzeiro,Vasco,3,2,MANDANTE,13.0,15.0,0.67,0.27,0.47,0.3
5021,brasileiro-a,2004,40,07-11,Fluminense,Atlético-PR,1,2,VISITANTE,10.0,1.0,0.33,0.4,0.67,0.47
5022,brasileiro-a,2004,40,07-11,Internacional,Corinthians,3,0,MANDANTE,14.0,8.0,0.6,0.4,0.47,0.43
5023,brasileiro-a,2004,40,06-11,Flamengo,Guarani,1,0,MANDANTE,18.0,23.0,0.53,0.33,0.47,0.3
5024,brasileiro-a,2004,40,06-11,Paraná,Grêmio,1,0,MANDANTE,20.0,24.0,0.0,0.33,0.23,0.5
5025,brasileiro-a,2004,40,06-11,Goias,Atlético-MG,1,0,MANDANTE,7.0,22.0,0.47,0.67,0.4,0.43
5026,brasileiro-a,2004,40,06-11,Palmeiras,Paysandu,1,0,MANDANTE,5.0,16.0,0.33,0.87,0.4,0.67
5027,brasileiro-a,2004,38,03-11,São Paulo,Sao Caetano,4,2,MANDANTE,3.0,4.0,0.67,1.0,0.83,0.67
5028,brasileiro-a,2004,39,31-10,Atlético-MG,Criciúma,2,2,EMPATE,20.0,17.0,0.47,0.4,0.27,0.4
5029,brasileiro-a,2004,39,31-10,Vasco,Ponte Preta,2,2,EMPATE,15.0,9.0,0.27,0.8,0.37,0.43
5030,brasileiro-a,2004,39,30-10,Atlético-PR,Internacional,2,1,MANDANTE,2.0,14.0,0.4,0.33,0.47,0.6
5031,brasileiro-a,2004,39,30-10,Corinthians,Vitória,1,0,MANDANTE,8.0,18.0,0.67,0.4,0.43,0.47
5032,brasileiro-a,2004,39,30-10,Figueirense,São Paulo,1,0,MANDANTE,11.0,3.0,1.0,0.4,0.77,0.33
5033,brasileiro-a,2004,39,30-10,Grêmio,Palmeiras,2,3,VISITANTE,24.0,5.0,0.67,0.2,0.57,0.23
5034,brasileiro-a,2004,39,30-10,Juventude,Flamengo,1,0,MANDANTE,6.0,21.0,0.33,0.47,0.33,0.47
5035,brasileiro-a,2004,39,30-10,Botafogo,Cruzeiro,2,1,MANDANTE,19.0,13.0,0.47,0.33,0.4,0.43
5036,brasileiro-a,2004,39,30-10,Guarani,Goias,1,1,EMPATE,23.0,7.0,0.6,0.47,0.5,0.43
5037,brasileiro-a,2004,39,30-10,Paysandu,Coritiba,0,0,EMPATE,16.0,12.0,0.13,0.27,0.3,0.47
5038,brasileiro-a,2004,39,30-10,Santos,Fluminense,5,0,MANDANTE,1.0,10.0,0.4,0.53,0.57,0.6
5039,brasileiro-a,2004,38,27-10,Coritiba,Vasco,0,1,VISITANTE,13.0,15.0,0.6,0.33,0.43,0.4
5040,brasileiro-a,2004,38,27-10,Criciúma,Corinthians,1,1,EMPATE,17.0,8.0,0.4,0.47,0.53,0.23
5041,brasileiro-a,2004,38,27-10,Flamengo,Santos,1,1,EMPATE,19.0,1.0,0.47,0.33,0.67,0.4
5042,brasileiro-a,2004,38,27-10,Fluminense,Juventude,7,1,MANDANTE,10.0,6.0,0.67,0.27,0.47,0.57
5043,brasileiro-a,2004,38,27-10,Internacional,Guarani,1,3,VISITANTE,14.0,23.0,0.33,0.6,0.33,0.47
5044,brasileiro-a,2004,38,27-10,Paraná,Figueirense,2,1,MANDANTE,21.0,11.0,0.47,0.53,0.43,0.5
5045,brasileiro-a,2004,38,27-10,Ponte Preta,Paysandu,3,0,MANDANTE,9.0,16.0,0.27,0.13,0.57,0.3
5046,brasileiro-a,2004,38,26-10,Cruzeiro,Grêmio,2,0,MANDANTE,12.0,24.0,0.2,0.33,0.23,0.3
5047,brasileiro-a,2004,38,26-10,Goias,Atlético-PR,2,0,MANDANTE,7.0,2.0,0.53,0.4,0.7,0.4
5048,brasileiro-a,2004,38,26-10,Palmeiras,Botafogo,2,1,MANDANTE,5.0,22.0,0.4,0.67,0.43,0.5
5049,brasileiro-a,2004,38,26-10,Vitória,Atlético-MG,2,1,MANDANTE,18.0,20.0,0.47,0.47,0.4,0.33
5050,brasileiro-a,2004,37,24-10,Guarani,Ponte Preta,0,0,EMPATE,24.0,9.0,0.27,0.33,0.3,0.33
5051,brasileiro-a,2004,37,24-10,Paraná,Corinthians,1,2,VISITANTE,22.0,8.0,0.4,0.53,0.53,0.5
5052,brasileiro-a,2004,37,24-10,Criciúma,Figueirense,2,1,MANDANTE,17.0,11.0,0.47,0.27,0.53,0.17
5053,brasileiro-a,2004,37,24-10,Sao Caetano,Fluminense,2,0,MANDANTE,4.0,10.0,0.33,0.67,0.6,0.73
5054,brasileiro-a,2004,37,24-10,São Paulo,Santos,1,0,MANDANTE,3.0,2.0,0.67,0.8,0.7,0.6
5055,brasileiro-a,2004,37,24-10,Vasco,Flamengo,1,0,MANDANTE,16.0,19.0,0.33,0.4,0.5,0.37
5056,brasileiro-a,2004,37,23-10,Botafogo,Vitória,1,1,EMPATE,21.0,20.0,0.4,0.53,0.3,0.43
5057,brasileiro-a,2004,37,23-10,Palmeiras,Atlético-PR,3,1,MANDANTE,6.0,1.0,0.73,0.67,0.8,0.4
5058,brasileiro-a,2004,37,23-10,Coritiba,Juventude,2,3,VISITANTE,12.0,5.0,0.67,0.33,0.47,0.4
5059,brasileiro-a,2004,37,23-10,Cruzeiro,Atlético-MG,0,3,VISITANTE,14.0,18.0,0.33,0.33,0.33,0.33
5060,brasileiro-a,2004,37,23-10,Grêmio,Internacional,1,3,VISITANTE,23.0,13.0,0.47,0.4,0.37,0.27
5061,brasileiro-a,2004,37,23-10,Paysandu,Goias,4,2,MANDANTE,15.0,7.0,0.4,0.27,0.43,0.57
5062,brasileiro-a,2004,36,17-10,Flamengo,Criciúma,3,1,MANDANTE,17.0,18.0,0.27,0.33,0.17,0.5
5063,brasileiro-a,2004,36,17-10,Juventude,Palmeiras,0,2,VISITANTE,5.0,6.0,0.53,0.67,0.33,0.5
5064,brasileiro-a,2004,36,17-10,Atlético-MG,São Paulo,0,5,VISITANTE,21.0,3.0,0.67,0.33,0.5,0.37
5065,brasileiro-a,2004,36,17-10,Atlético-PR,Paraná,1,1,EMPATE,1.0,22.0,0.53,0.87,0.47,0.87
5066,brasileiro-a,2004,36,17-10,Guarani,Cruzeiro,2,0,MANDANTE,24.0,13.0,0.33,0.2,0.43,0.27
5067,brasileiro-a,2004,36,17-10,Internacional,Botafogo,3,1,MANDANTE,14.0,20.0,0.6,0.47,0.47,0.3
5068,brasileiro-a,2004,36,17-10,Sao Caetano,Paysandu,3,0,MANDANTE,4.0,15.0,0.47,0.67,0.57,0.67
5069,brasileiro-a,2004,36,16-10,Fluminense,Goias,1,4,VISITANTE,10.0,7.0,0.2,0.53,0.43,0.7
5070,brasileiro-a,2004,36,16-10,Santos,Ponte Preta,4,0,MANDANTE,2.0,9.0,0.47,0.67,0.3,0.7
5071,brasileiro-a,2004,36,16-10,Corinthians,Coritiba,0,0,EMPATE,8.0,12.0,0.33,0.4,0.4,0.53
5072,brasileiro-a,2004,36,16-10,Figueirense,Grêmio,2,0,MANDANTE,11.0,23.0,0.4,0.27,0.3,0.43
5073,brasileiro-a,2004,36,16-10,Vitória,Vasco,4,1,MANDANTE,19.0,16.0,0.47,0.2,0.4,0.23
5074,brasileiro-a,2004,35,07-10,Atlético-MG,Guarani,3,2,MANDANTE,19.0,24.0,0.4,0.33,0.27,0.27
5075,brasileiro-a,2004,35,07-10,Botafogo,Sao Caetano,1,1,EMPATE,18.0,4.0,0.8,0.53,0.73,0.53
5076,brasileiro-a,2004,35,07-10,Juventude,Atlético-PR,3,3,EMPATE,5.0,1.0,1.0,0.6,0.87,0.57
5077,brasileiro-a,2004,35,07-10,Palmeiras,Paraná,1,1,EMPATE,6.0,21.0,0.67,0.47,0.53,0.4
5078,brasileiro-a,2004,35,07-10,Paysandu,Flamengo,2,2,EMPATE,15.0,20.0,0.27,0.47,0.47,0.63
5079,brasileiro-a,2004,35,06-10,Coritiba,Cruzeiro,1,1,EMPATE,11.0,13.0,0.33,0.27,0.4,0.47
5080,brasileiro-a,2004,35,06-10,Criciúma,Internacional,2,1,MANDANTE,17.0,14.0,0.47,0.07,0.3,0.07
5081,brasileiro-a,2004,35,06-10,Goias,Vitória,4,0,MANDANTE,7.0,22.0,0.4,0.2,0.23,0.43
5082,brasileiro-a,2004,35,06-10,Grêmio,Fluminense,2,3,VISITANTE,23.0,9.0,0.53,0.47,0.6,0.3
5083,brasileiro-a,2004,35,06-10,Ponte Preta,São Paulo,0,1,VISITANTE,8.0,3.0,0.53,0.47,0.5,0.4
5084,brasileiro-a,2004,35,06-10,Santos,Corinthians,1,1,EMPATE,2.0,10.0,0.33,0.8,0.5,0.67
5085,brasileiro-a,2004,35,06-10,Vasco,Figueirense,1,0,MANDANTE,16.0,12.0,0.47,0.27,0.47,0.4
5086,brasileiro-a,2004,34,02-10,Corinthians,Juventude,1,2,VISITANTE,9.0,4.0,0.47,0.53,0.57,0.6
5087,brasileiro-a,2004,34,02-10,Grêmio,Criciúma,2,0,MANDANTE,23.0,18.0,0.07,0.27,0.17,0.2
5088,brasileiro-a,2004,34,02-10,Paraná,Coritiba,1,0,MANDANTE,21.0,11.0,0.47,0.47,0.5,0.43
5089,brasileiro-a,2004,34,02-10,Vasco,Internacional,2,0,MANDANTE,16.0,14.0,0.53,0.07,0.4,0.3
5090,brasileiro-a,2004,34,02-10,Cruzeiro,Ponte Preta,5,0,MANDANTE,13.0,7.0,0.47,0.33,0.4,0.3
5091,brasileiro-a,2004,34,02-10,Guarani,Santos,0,1,VISITANTE,24.0,2.0,0.67,0.4,0.67,0.3
5092,brasileiro-a,2004,34,02-10,Vitória,Paysandu,4,1,MANDANTE,20.0,15.0,0.67,0.2,0.67,0.13
5093,brasileiro-a,2004,34,02-10,Atlético-PR,Atlético-MG,5,0,MANDANTE,1.0,22.0,0.4,0.87,0.27,0.87
5094,brasileiro-a,2004,34,02-10,Figueirense,Flamengo,3,2,MANDANTE,12.0,19.0,0.33,0.27,0.57,0.37
5095,brasileiro-a,2004,34,02-10,Fluminense,Botafogo,1,4,VISITANTE,10.0,17.0,0.53,0.73,0.43,0.63
5096,brasileiro-a,2004,34,02-10,Sao Caetano,Goias,2,0,MANDANTE,3.0,8.0,0.4,0.8,0.53,0.73
5097,brasileiro-a,2004,34,02-10,São Paulo,Palmeiras,2,1,MANDANTE,5.0,6.0,0.47,0.53,0.5,0.4
5098,brasileiro-a,2004,33,29-09,Criciúma,Guarani,1,1,EMPATE,16.0,24.0,0.33,0.0,0.3,0.13
5099,brasileiro-a,2004,33,29-09,Flamengo,Corinthians,0,0,EMPATE,17.0,9.0,0.67,0.47,0.67,0.53
5100,brasileiro-a,2004,33,29-09,Goias,Juventude,1,2,VISITANTE,8.0,4.0,0.27,0.4,0.57,0.53
5101,brasileiro-a,2004,33,29-09,Internacional,Santos,2,1,MANDANTE,13.0,2.0,0.87,0.33,0.77,0.4
5102,brasileiro-a,2004,33,29-09,Palmeiras,Sao Caetano,3,1,MANDANTE,5.0,3.0,1.0,0.33,0.77,0.5
5103,brasileiro-a,2004,33,29-09,Paraná,Vasco,2,1,MANDANTE,22.0,18.0,0.27,0.47,0.3,0.33
5104,brasileiro-a,2004,33,29-09,Ponte Preta,Botafogo,1,1,EMPATE,6.0,20.0,0.47,0.47,0.43,0.47
5105,brasileiro-a,2004,33,29-09,Vitória,Atlético-PR,2,3,VISITANTE,21.0,1.0,0.87,0.2,0.8,0.13
5106,brasileiro-a,2004,33,28-09,Coritiba,Grêmio,2,1,MANDANTE,11.0,23.0,0.27,0.47,0.23,0.5
5107,brasileiro-a,2004,33,28-09,Cruzeiro,Figueirense,3,3,EMPATE,14.0,12.0,0.4,0.27,0.33,0.37
5108,brasileiro-a,2004,33,28-09,Fluminense,Atlético-MG,1,1,EMPATE,10.0,19.0,0.33,0.87,0.27,0.6
5109,brasileiro-a,2004,33,28-09,São Paulo,Paysandu,7,0,MANDANTE,7.0,15.0,0.87,0.33,0.67,0.4
5110,brasileiro-a,2004,32,26-09,Botafogo,Paraná,4,3,MANDANTE,20.0,23.0,0.47,0.33,0.33,0.37
5111,brasileiro-a,2004,32,26-09,Santos,Vitória,4,1,MANDANTE,1.0,21.0,0.2,0.73,0.23,0.67
5112,brasileiro-a,2004,32,26-09,Atlético-PR,Flamengo,2,1,MANDANTE,2.0,18.0,0.67,0.87,0.63,0.8
5113,brasileiro-a,2004,32,26-09,Corinthians,Goias,1,0,MANDANTE,8.0,5.0,0.47,0.67,0.53,0.6
5114,brasileiro-a,2004,32,26-09,Juventude,Criciúma,1,0,MANDANTE,6.0,16.0,0.07,0.27,0.13,0.5
5115,brasileiro-a,2004,32,26-09,Vasco,Palmeiras,2,5,VISITANTE,17.0,7.0,0.13,0.33,0.5,0.3
5116,brasileiro-a,2004,32,25-09,Grêmio,São Paulo,2,1,MANDANTE,22.0,9.0,0.4,0.13,0.4,0.13
5117,brasileiro-a,2004,32,25-09,Guarani,Fluminense,1,1,EMPATE,24.0,10.0,0.87,0.33,0.67,0.3
5118,brasileiro-a,2004,32,25-09,Atlético-MG,Internacional,1,1,EMPATE,19.0,15.0,0.27,0.33,0.37,0.33
5119,brasileiro-a,2004,32,25-09,Paysandu,Cruzeiro,3,1,MANDANTE,14.0,13.0,0.33,0.87,0.37,0.6
5120,brasileiro-a,2004,32,25-09,Sao Caetano,Coritiba,1,0,MANDANTE,3.0,11.0,0.47,0.8,0.6,0.77
5121,brasileiro-a,2004,32,24-09,Figueirense,Ponte Preta,0,1,VISITANTE,12.0,4.0,0.33,0.6,0.47,0.37
5122,brasileiro-a,2004,31,19-09,Coritiba,Palmeiras,0,0,EMPATE,11.0,8.0,0.13,0.47,0.47,0.67
5123,brasileiro-a,2004,31,19-09,Cruzeiro,Atlético-PR,2,4,VISITANTE,13.0,2.0,0.87,0.53,0.8,0.47
5124,brasileiro-a,2004,31,19-09,Botafogo,Vasco,2,2,EMPATE,21.0,17.0,0.33,0.33,0.27,0.33
5125,brasileiro-a,2004,31,19-09,Corinthians,São Paulo,0,0,EMPATE,10.0,5.0,0.33,0.67,0.47,0.67
5126,brasileiro-a,2004,31,19-09,Flamengo,Goias,4,0,MANDANTE,18.0,4.0,0.67,0.67,0.63,0.53
5127,brasileiro-a,2004,31,19-09,Internacional,Vitória,2,1,MANDANTE,14.0,20.0,0.27,0.13,0.23,0.27
5128,brasileiro-a,2004,31,19-09,Juventude,Ponte Preta,1,2,VISITANTE,7.0,6.0,0.13,0.33,0.47,0.6
5129,brasileiro-a,2004,31,19-09,Paysandu,Figueirense,3,1,MANDANTE,15.0,12.0,0.6,0.67,0.4,0.6
5130,brasileiro-a,2004,31,18-09,Criciúma,Fluminense,0,2,VISITANTE,16.0,9.0,0.87,0.07,0.57,0.23
5131,brasileiro-a,2004,31,18-09,Santos,Atlético-MG,2,0,MANDANTE,1.0,19.0,0.4,0.73,0.33,0.57
5132,brasileiro-a,2004,31,18-09,Paraná,Guarani,0,0,EMPATE,22.0,24.0,0.33,0.4,0.3,0.3
5133,brasileiro-a,2004,31,18-09,Sao Caetano,Grêmio,2,0,MANDANTE,3.0,23.0,0.2,0.67,0.23,0.67
5134,brasileiro-a,2004,30,12-09,Atlético-MG,Coritiba,2,1,MANDANTE,18.0,11.0,0.67,0.2,0.7,0.33
5135,brasileiro-a,2004,30,12-09,Grêmio,Paysandu,1,1,EMPATE,23.0,16.0,0.8,0.13,0.57,0.23
5136,brasileiro-a,2004,30,12-09,Vitória,Criciúma,1,0,MANDANTE,19.0,15.0,0.07,0.07,0.33,0.17
5137,brasileiro-a,2004,30,12-09,Atlético-PR,Corinthians,3,1,MANDANTE,2.0,8.0,0.67,0.73,0.77,0.73
5138,brasileiro-a,2004,30,12-09,Figueirense,Botafogo,3,1,MANDANTE,12.0,21.0,0.53,0.47,0.43,0.3
5139,brasileiro-a,2004,30,12-09,Fluminense,Flamengo,2,1,MANDANTE,10.0,20.0,0.67,0.67,0.53,0.5
5140,brasileiro-a,2004,30,12-09,Palmeiras,Santos,1,2,VISITANTE,7.0,1.0,0.53,0.33,0.57,0.57
5141,brasileiro-a,2004,30,12-09,Ponte Preta,Paraná,0,2,VISITANTE,9.0,22.0,0.4,0.33,0.2,0.47
5142,brasileiro-a,2004,30,11-09,Goias,Internacional,1,0,MANDANTE,3.0,14.0,0.13,0.67,0.3,0.63
5143,brasileiro-a,2004,30,11-09,Guarani,Juventude,3,1,MANDANTE,24.0,6.0,0.53,0.13,0.63,0.2
5144,brasileiro-a,2004,30,11-09,São Paulo,Cruzeiro,0,0,EMPATE,5.0,13.0,0.47,0.47,0.47,0.47
5145,brasileiro-a,2004,30,11-09,Vasco,Sao Caetano,1,2,VISITANTE,17.0,4.0,0.67,0.53,0.57,0.3
5146,brasileiro-a,2004,29,09-09,Botafogo,Grêmio,2,1,MANDANTE,21.0,22.0,0.13,0.33,0.33,0.37
5147,brasileiro-a,2004,29,09-09,Coritiba,Ponte Preta,2,0,MANDANTE,10.0,8.0,0.33,0.53,0.47,0.6
5148,brasileiro-a,2004,29,09-09,Vitória,Fluminense,2,3,VISITANTE,20.0,11.0,0.53,0.07,0.4,0.17
5149,brasileiro-a,2004,29,08-09,Atlético-MG,Juventude,1,1,EMPATE,19.0,4.0,0.67,0.13,0.6,0.4
5150,brasileiro-a,2004,29,08-09,Goias,Criciúma,2,1,MANDANTE,3.0,15.0,0.27,0.67,0.37,0.53
5151,brasileiro-a,2004,29,08-09,Guarani,Corinthians,0,1,VISITANTE,24.0,7.0,0.67,0.2,0.77,0.3
5152,brasileiro-a,2004,29,08-09,Internacional,Flamengo,0,0,EMPATE,14.0,18.0,0.8,0.27,0.53,0.27
5153,brasileiro-a,2004,29,08-09,Paraná,São Paulo,0,2,VISITANTE,23.0,5.0,0.27,0.4,0.47,0.2
5154,brasileiro-a,2004,29,08-09,Santos,Atlético-PR,1,1,EMPATE,1.0,2.0,0.87,0.67,0.8,0.63
5155,brasileiro-a,2004,29,08-09,Sao Caetano,Figueirense,1,0,MANDANTE,9.0,13.0,0.47,0.67,0.4,0.57
5156,brasileiro-a,2004,29,07-09,Palmeiras,Cruzeiro,1,3,VISITANTE,6.0,12.0,0.27,0.53,0.37,0.57
5157,brasileiro-a,2004,29,07-09,Vasco,Paysandu,0,1,VISITANTE,16.0,17.0,0.67,0.53,0.5,0.4
5158,brasileiro-a,2004,28,02-09,Atlético-PR,Guarani,2,0,MANDANTE,2.0,24.0,0.27,0.73,0.3,0.7
5159,brasileiro-a,2004,28,02-09,Cruzeiro,Paraná,1,4,VISITANTE,13.0,23.0,0.2,0.47,0.2,0.37
5160,brasileiro-a,2004,28,02-09,Flamengo,Vitória,2,0,MANDANTE,17.0,19.0,0.07,0.6,0.27,0.47
5161,brasileiro-a,2004,28,02-09,Grêmio,Vasco,1,2,VISITANTE,21.0,16.0,0.33,0.2,0.3,0.33
5162,brasileiro-a,2004,28,02-09,Paysandu,Botafogo,2,0,MANDANTE,18.0,22.0,0.4,0.47,0.37,0.4
5163,brasileiro-a,2004,28,01-09,Corinthians,Atlético-MG,1,0,MANDANTE,8.0,20.0,0.2,0.67,0.43,0.67
5164,brasileiro-a,2004,28,01-09,Criciúma,Sao Caetano,0,4,VISITANTE,14.0,9.0,0.53,0.27,0.57,0.47
5165,brasileiro-a,2004,28,01-09,Figueirense,Goias,3,2,MANDANTE,11.0,6.0,0.67,0.27,0.57,0.33
5166,brasileiro-a,2004,28,01-09,Fluminense,Internacional,3,1,MANDANTE,12.0,15.0,0.47,0.33,0.27,0.4
5167,brasileiro-a,2004,28,01-09,Juventude,Santos,1,2,VISITANTE,3.0,1.0,0.67,0.87,0.57,0.7
5168,brasileiro-a,2004,28,01-09,Ponte Preta,Palmeiras,0,0,EMPATE,5.0,4.0,0.67,0.47,0.57,0.53
5169,brasileiro-a,2004,28,01-09,São Paulo,Coritiba,2,3,VISITANTE,7.0,10.0,0.53,0.47,0.6,0.57
5170,brasileiro-a,2004,27,29-08,Cruzeiro,Santos,4,4,EMPATE,10.0,1.0,0.6,0.4,0.63,0.33
5171,brasileiro-a,2004,27,29-08,Coritiba,Atlético-PR,1,2,VISITANTE,11.0,2.0,0.73,0.73,0.7,0.63
5172,brasileiro-a,2004,27,29-08,Figueirense,Vitória,2,1,MANDANTE,12.0,17.0,0.27,0.13,0.27,0.27
5173,brasileiro-a,2004,27,29-08,Palmeiras,Corinthians,0,1,VISITANTE,4.0,8.0,0.53,0.87,0.6,0.57
5174,brasileiro-a,2004,27,29-08,Ponte Preta,Atlético-MG,1,1,EMPATE,6.0,18.0,0.33,0.6,0.4,0.6
5175,brasileiro-a,2004,27,29-08,Sao Caetano,Flamengo,0,1,VISITANTE,9.0,19.0,0.6,0.73,0.47,0.57
5176,brasileiro-a,2004,27,29-08,Vasco,Fluminense,1,1,EMPATE,16.0,14.0,0.47,0.27,0.37,0.37
5177,brasileiro-a,2004,27,28-08,Grêmio,Goias,1,1,EMPATE,21.0,5.0,0.6,0.13,0.63,0.4
5178,brasileiro-a,2004,27,28-08,Paysandu,Internacional,2,1,MANDANTE,20.0,15.0,0.47,0.33,0.3,0.4
5179,brasileiro-a,2004,27,28-08,São Paulo,Guarani,3,3,EMPATE,7.0,23.0,0.27,0.4,0.27,0.53
5180,brasileiro-a,2004,27,28-08,Botafogo,Criciúma,1,1,EMPATE,22.0,13.0,0.2,0.4,0.43,0.43
5181,brasileiro-a,2004,27,28-08,Paraná,Juventude,1,2,VISITANTE,24.0,3.0,0.73,0.2,0.7,0.2
5182,brasileiro-a,2004,26,22-08,Atlético-MG,Botafogo,1,1,EMPATE,18.0,22.0,0.33,0.27,0.4,0.37
5183,brasileiro-a,2004,26,22-08,Vitória,Palmeiras,2,2,EMPATE,17.0,2.0,0.8,0.2,0.63,0.27
5184,brasileiro-a,2004,26,22-08,Atlético-PR,Paysandu,2,0,MANDANTE,3.0,21.0,0.53,0.73,0.43,0.6
5185,brasileiro-a,2004,26,22-08,Criciúma,Cruzeiro,1,2,VISITANTE,13.0,11.0,0.4,0.4,0.33,0.53
5186,brasileiro-a,2004,26,22-08,Fluminense,São Paulo,1,0,MANDANTE,14.0,7.0,0.6,0.27,0.63,0.37
5187,brasileiro-a,2004,26,22-08,Goias,Ponte Preta,5,0,MANDANTE,4.0,6.0,0.8,0.6,0.7,0.63
5188,brasileiro-a,2004,26,22-08,Guarani,Vasco,1,1,EMPATE,23.0,16.0,0.2,0.27,0.33,0.23
5189,brasileiro-a,2004,26,22-08,Internacional,Coritiba,1,1,EMPATE,12.0,10.0,0.87,0.4,0.63,0.37
5190,brasileiro-a,2004,26,22-08,Juventude,Sao Caetano,2,2,EMPATE,5.0,8.0,0.67,0.87,0.63,0.77
5191,brasileiro-a,2004,26,22-08,Santos,Figueirense,4,1,MANDANTE,1.0,15.0,0.2,0.4,0.27,0.53
5192,brasileiro-a,2004,26,21-08,Corinthians,Grêmio,1,1,EMPATE,9.0,19.0,0.27,0.67,0.37,0.6
5193,brasileiro-a,2004,26,21-08,Flamengo,Paraná,2,1,MANDANTE,20.0,24.0,0.2,0.4,0.2,0.37
5194,brasileiro-a,2004,25,19-08,Coritiba,Fluminense,2,0,MANDANTE,10.0,15.0,0.33,0.73,0.37,0.63
5195,brasileiro-a,2004,25,19-08,São Paulo,Criciúma,2,0,MANDANTE,4.0,11.0,0.6,0.47,0.53,0.57
5196,brasileiro-a,2004,25,19-08,Vasco,Atlético-MG,3,0,MANDANTE,16.0,18.0,0.47,0.07,0.4,0.23
