,Unnamed: 0,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
3248,3248,brasileiro-a,2009,25,23-09,Cruzeiro,Palmeiras,1,2,VISITANTE,13.0,1.0,0.47,0.67,0.53,0.57
3249,3249,brasileiro-a,2009,25,20-09,Corinthians,Goias,1,4,VISITANTE,9.0,4.0,0.27,0.6,0.53,0.47
3250,3250,brasileiro-a,2009,25,20-09,Flamengo,Coritiba,3,0,MANDANTE,8.0,15.0,0.53,0.47,0.4,0.47
3251,3251,brasileiro-a,2009,25,20-09,Santos,Botafogo,0,0,EMPATE,12.0,18.0,0.2,0.6,0.27,0.6
3252,3252,brasileiro-a,2009,25,20-09,Avaí,Barueri,4,0,MANDANTE,7.0,11.0,0.53,0.27,0.47,0.5
3253,3253,brasileiro-a,2009,25,20-09,Grêmio,Fluminense,5,1,MANDANTE,6.0,20.0,0.2,0.53,0.23,0.5
3254,3254,brasileiro-a,2009,25,20-09,Santo Andre,São Paulo,1,1,EMPATE,17.0,2.0,0.67,0.4,0.83,0.23
3255,3255,brasileiro-a,2009,25,19-09,Atlético-PR,Sport Recife,1,0,MANDANTE,14.0,19.0,0.47,0.27,0.23,0.53
3256,3256,brasileiro-a,2009,25,19-09,Náutico,Atlético-MG,0,0,EMPATE,16.0,5.0,0.53,0.47,0.4,0.47
3257,3257,brasileiro-a,2009,25,19-09,Vitória,Internacional,2,0,MANDANTE,10.0,3.0,0.4,0.53,0.63,0.3
3258,3258,brasileiro-a,2009,24,16-09,Coritiba,Corinthians,1,1,EMPATE,15.0,6.0,0.73,0.67,0.43,0.37
3259,3259,brasileiro-a,2009,24,13-09,Barueri,Goias,3,1,MANDANTE,8.0,5.0,0.47,0.33,0.63,0.37
3260,3260,brasileiro-a,2009,24,13-09,Botafogo,Fluminense,0,0,EMPATE,18.0,20.0,0.13,0.2,0.23,0.33
3261,3261,brasileiro-a,2009,24,13-09,Náutico,Grêmio,0,2,VISITANTE,16.0,7.0,0.53,0.47,0.5,0.5
3262,3262,brasileiro-a,2009,24,13-09,Atlético-MG,Atlético-PR,2,1,MANDANTE,4.0,14.0,0.47,0.33,0.53,0.3
3263,3263,brasileiro-a,2009,24,13-09,Internacional,Cruzeiro,2,3,VISITANTE,2.0,13.0,0.53,0.6,0.5,0.63
3264,3264,brasileiro-a,2009,24,13-09,Santos,Santo Andre,1,0,MANDANTE,9.0,17.0,0.4,0.47,0.23,0.5
3265,3265,brasileiro-a,2009,24,13-09,Vitória,Palmeiras,3,2,MANDANTE,12.0,1.0,0.53,0.33,0.63,0.3
3266,3266,brasileiro-a,2009,24,12-09,Flamengo,Sport Recife,3,0,MANDANTE,11.0,19.0,0.47,0.27,0.27,0.47
3267,3267,brasileiro-a,2009,24,12-09,São Paulo,Avaí,2,0,MANDANTE,3.0,10.0,0.47,0.67,0.6,0.83
3268,3268,brasileiro-a,2009,23,06-09,Avaí,Internacional,0,2,VISITANTE,7.0,2.0,0.6,0.53,0.57,0.7
3269,3269,brasileiro-a,2009,23,06-09,Fluminense,Náutico,1,1,EMPATE,20.0,16.0,0.6,0.13,0.5,0.2
3270,3270,brasileiro-a,2009,23,06-09,Santo Andre,Atlético-MG,1,2,VISITANTE,17.0,5.0,0.2,0.4,0.3,0.23
3271,3271,brasileiro-a,2009,23,06-09,Atlético-PR,Flamengo,0,0,EMPATE,14.0,11.0,0.4,0.6,0.47,0.5
3272,3272,brasileiro-a,2009,23,06-09,Cruzeiro,São Paulo,1,2,VISITANTE,13.0,3.0,0.67,0.73,0.77,0.6
3273,3273,brasileiro-a,2009,23,06-09,Goias,Coritiba,2,2,EMPATE,4.0,15.0,0.6,0.4,0.37,0.7
3274,3274,brasileiro-a,2009,23,05-09,Grêmio,Vitória,1,1,EMPATE,8.0,12.0,0.33,0.47,0.27,0.47
3275,3275,brasileiro-a,2009,23,05-09,Palmeiras,Barueri,2,1,MANDANTE,1.0,9.0,0.53,0.4,0.4,0.53
3276,3276,brasileiro-a,2009,23,05-09,Sport Recife,Botafogo,2,1,MANDANTE,19.0,18.0,0.2,0.27,0.37,0.2
3277,3277,brasileiro-a,2009,23,02-09,Corinthians,Santos,2,1,MANDANTE,6.0,10.0,0.53,0.53,0.6,0.43
3278,3278,brasileiro-a,2009,17,02-09,Internacional,Atlético-MG,3,0,MANDANTE,3.0,4.0,0.47,0.33,0.57,0.47
3279,3279,brasileiro-a,2009,22,30-08,Botafogo,Grêmio,3,3,EMPATE,18.0,9.0,0.47,0.13,0.53,0.37
3280,3280,brasileiro-a,2009,22,30-08,Internacional,Goias,4,0,MANDANTE,2.0,3.0,0.6,0.6,0.8,0.47
3281,3281,brasileiro-a,2009,22,30-08,Vitória,Cruzeiro,3,3,EMPATE,12.0,13.0,0.67,0.27,0.57,0.27
3282,3282,brasileiro-a,2009,22,30-08,Atlético-MG,Sport Recife,1,1,EMPATE,6.0,19.0,0.2,0.13,0.17,0.3
3283,3283,brasileiro-a,2009,22,30-08,Santos,Fluminense,2,0,MANDANTE,10.0,20.0,0.33,0.53,0.2,0.5
3284,3284,brasileiro-a,2009,22,30-08,São Paulo,Palmeiras,0,0,EMPATE,4.0,1.0,0.4,0.8,0.6,0.83
3285,3285,brasileiro-a,2009,22,29-08,Coritiba,Avaí,2,0,MANDANTE,15.0,5.0,0.73,0.4,0.8,0.3
3286,3286,brasileiro-a,2009,22,29-08,Flamengo,Santo Andre,3,0,MANDANTE,11.0,16.0,0.4,0.2,0.23,0.4
3287,3287,brasileiro-a,2009,22,29-08,Náutico,Atlético-PR,3,0,MANDANTE,17.0,14.0,0.8,0.6,0.53,0.4
3288,3288,brasileiro-a,2009,11,27-08,Botafogo,Cruzeiro,1,1,EMPATE,17.0,14.0,0.2,0.47,0.26,0.33
3289,3289,brasileiro-a,2009,22,26-08,Barueri,Corinthians,2,2,EMPATE,8.0,7.0,0.47,0.67,0.5,0.47
3290,3290,brasileiro-a,2009,16,26-08,Santos,Internacional,3,3,EMPATE,12.0,4.0,0.47,0.47,0.47,0.37
3291,3291,brasileiro-a,2009,21,23-08,Avaí,Flamengo,3,0,MANDANTE,5.0,14.0,0.27,0.6,0.4,0.8
3292,3292,brasileiro-a,2009,21,23-08,Cruzeiro,Náutico,4,2,MANDANTE,12.0,18.0,0.67,0.47,0.43,0.5
3293,3293,brasileiro-a,2009,21,23-08,Goias,Santos,2,1,MANDANTE,2.0,10.0,0.6,0.6,0.53,0.7
3294,3294,brasileiro-a,2009,21,23-08,Atlético-PR,São Paulo,1,0,MANDANTE,13.0,4.0,1.0,0.8,0.83,0.43
3295,3295,brasileiro-a,2009,21,23-08,Corinthians,Botafogo,3,3,EMPATE,7.0,17.0,0.27,0.47,0.37,0.57
3296,3296,brasileiro-a,2009,21,23-08,Fluminense,Barueri,0,0,EMPATE,20.0,8.0,0.6,0.27,0.47,0.17
3297,3297,brasileiro-a,2009,21,23-08,Grêmio,Atlético-MG,4,1,MANDANTE,9.0,6.0,0.33,0.47,0.4,0.43
3298,3298,brasileiro-a,2009,21,22-08,Palmeiras,Internacional,2,1,MANDANTE,1.0,3.0,0.67,0.4,0.57,0.6
3299,3299,brasileiro-a,2009,21,22-08,Santo Andre,Coritiba,1,0,MANDANTE,15.0,16.0,0.4,0.2,0.4,0.23
3300,3300,brasileiro-a,2009,21,22-08,Sport Recife,Vitória,2,0,MANDANTE,19.0,11.0,0.27,0.0,0.3,0.07
3301,3301,brasileiro-a,2009,20,20-08,Atlético-MG,Avaí,2,2,EMPATE,5.0,8.0,0.73,0.27,0.77,0.47
3302,3302,brasileiro-a,2009,20,20-08,Flamengo,Cruzeiro,1,2,VISITANTE,12.0,13.0,0.47,0.47,0.4,0.43
3303,3303,brasileiro-a,2009,20,20-08,Náutico,Goias,2,0,MANDANTE,17.0,4.0,0.8,0.47,0.7,0.33
3304,3304,brasileiro-a,2009,20,19-08,Coritiba,Palmeiras,1,0,MANDANTE,15.0,2.0,0.6,0.27,0.7,0.3
3305,3305,brasileiro-a,2009,20,19-08,Internacional,Corinthians,1,2,VISITANTE,1.0,6.0,0.33,0.87,0.47,0.57
3306,3306,brasileiro-a,2009,20,19-08,São Paulo,Fluminense,1,0,MANDANTE,3.0,19.0,0.27,1.0,0.17,0.77
3307,3307,brasileiro-a,2009,20,19-08,Barueri,Sport Recife,2,1,MANDANTE,7.0,20.0,0.0,0.4,0.17,0.47
3308,3308,brasileiro-a,2009,20,19-08,Botafogo,Santo Andre,1,2,VISITANTE,18.0,16.0,0.07,0.33,0.23,0.47
3309,3309,brasileiro-a,2009,20,19-08,Santos,Grêmio,1,0,MANDANTE,9.0,10.0,0.47,0.6,0.53,0.43
3310,3310,brasileiro-a,2009,20,19-08,Vitória,Atlético-PR,2,1,MANDANTE,11.0,14.0,0.8,0.07,0.53,0.3
3311,3311,brasileiro-a,2009,19,16-08,Atlético-PR,Barueri,3,0,MANDANTE,13.0,9.0,0.4,0.6,0.5,0.43
3312,3312,brasileiro-a,2009,19,16-08,Cruzeiro,Santos,0,0,EMPATE,14.0,11.0,0.53,0.47,0.5,0.37
3313,3313,brasileiro-a,2009,19,16-08,Corinthians,Atlético-MG,2,0,MANDANTE,8.0,5.0,0.27,0.13,0.5,0.47
3314,3314,brasileiro-a,2009,19,16-08,Fluminense,Coritiba,1,3,VISITANTE,19.0,16.0,0.07,0.33,0.3,0.17
3315,3315,brasileiro-a,2009,19,16-08,Goias,Vitória,3,2,MANDANTE,3.0,12.0,0.27,0.8,0.3,0.7
3316,3316,brasileiro-a,2009,19,16-08,Grêmio,Flamengo,4,1,MANDANTE,7.0,10.0,0.67,0.47,0.53,0.53
3317,3317,brasileiro-a,2009,19,16-08,Sport Recife,São Paulo,1,2,VISITANTE,20.0,4.0,1.0,0.07,0.67,0.17
3318,3318,brasileiro-a,2009,19,15-08,Avaí,Náutico,2,1,MANDANTE,6.0,18.0,0.53,0.73,0.33,0.67
3319,3319,brasileiro-a,2009,19,15-08,Palmeiras,Botafogo,1,1,EMPATE,2.0,15.0,0.47,0.73,0.47,0.77
3320,3320,brasileiro-a,2009,19,15-08,Santo Andre,Internacional,0,2,VISITANTE,17.0,1.0,0.67,0.07,0.57,0.27
3321,3321,brasileiro-a,2009,18,12-08,Atlético-MG,Palmeiras,1,1,EMPATE,4.0,1.0,0.67,0.4,0.77,0.47
3322,3322,brasileiro-a,2009,18,10-08,Internacional,Sport Recife,3,0,MANDANTE,2.0,20.0,0.13,0.53,0.27,0.57
3323,3323,brasileiro-a,2009,18,09-08,Barueri,Grêmio,1,0,MANDANTE,6.0,9.0,0.47,0.27,0.53,0.5
3324,3324,brasileiro-a,2009,18,09-08,Coritiba,Cruzeiro,1,3,VISITANTE,18.0,13.0,0.47,0.13,0.37,0.3
3325,3325,brasileiro-a,2009,18,09-08,São Paulo,Goias,3,1,MANDANTE,5.0,3.0,1.0,0.87,0.8,0.67
3326,3326,brasileiro-a,2009,18,09-08,Flamengo,Corinthians,1,0,MANDANTE,8.0,11.0,0.33,0.53,0.47,0.47
3327,3327,brasileiro-a,2009,18,09-08,Vitória,Fluminense,2,2,EMPATE,10.0,19.0,0.27,0.2,0.17,0.37
3328,3328,brasileiro-a,2009,18,08-08,Botafogo,Atlético-PR,0,1,VISITANTE,15.0,14.0,0.4,0.53,0.43,0.47
3329,3329,brasileiro-a,2009,18,08-08,Náutico,Santo Andre,2,1,MANDANTE,17.0,16.0,0.07,0.4,0.27,0.23
3330,3330,brasileiro-a,2009,18,08-08,Santos,Avaí,2,2,EMPATE,12.0,7.0,0.87,0.67,0.63,0.5
3331,3331,brasileiro-a,2009,17,06-08,Barueri,Vitória,4,0,MANDANTE,9.0,10.0,0.27,0.27,0.47,0.5
3332,3332,brasileiro-a,2009,17,06-08,Fluminense,Sport Recife,5,1,MANDANTE,19.0,20.0,0.13,0.07,0.27,0.07
3333,3333,brasileiro-a,2009,17,06-08,Palmeiras,Grêmio,1,1,EMPATE,1.0,7.0,0.6,0.8,0.53,0.77
3334,3334,brasileiro-a,2009,17,05-08,Coritiba,Santos,0,1,VISITANTE,17.0,11.0,0.47,0.2,0.4,0.4
3335,3335,brasileiro-a,2009,17,05-08,Goias,Flamengo,3,2,MANDANTE,2.0,12.0,0.6,1.0,0.57,0.73
3336,3336,brasileiro-a,2009,17,05-08,Náutico,Corinthians,1,0,MANDANTE,18.0,8.0,0.53,0.2,0.57,0.13
3337,3337,brasileiro-a,2009,17,05-08,Avaí,Santo Andre,1,0,MANDANTE,6.0,16.0,0.07,0.87,0.37,0.63
3338,3338,brasileiro-a,2009,17,05-08,São Paulo,Botafogo,3,1,MANDANTE,5.0,13.0,0.6,0.87,0.47,0.57
3339,3339,brasileiro-a,2009,17,05-08,Cruzeiro,Atlético-PR,0,2,VISITANTE,14.0,15.0,0.27,0.47,0.37,0.37
3340,3340,brasileiro-a,2009,16,02-08,Atlético-MG,Coritiba,3,2,MANDANTE,2.0,16.0,0.4,0.47,0.5,0.57
3341,3341,brasileiro-a,2009,16,02-08,Grêmio,Cruzeiro,4,1,MANDANTE,6.0,14.0,0.53,0.4,0.37,0.47
3342,3342,brasileiro-a,2009,16,02-08,Santo Andre,Goias,1,2,VISITANTE,15.0,3.0,0.8,0.27,0.67,0.4
3343,3343,brasileiro-a,2009,16,02-08,Atlético-PR,Fluminense,1,0,MANDANTE,17.0,20.0,0.07,0.07,0.1,0.37
3344,3344,brasileiro-a,2009,16,02-08,Corinthians,Avaí,0,0,EMPATE,5.0,10.0,1.0,0.67,0.6,0.57
3345,3345,brasileiro-a,2009,16,02-08,Flamengo,Náutico,1,1,EMPATE,9.0,19.0,0.2,0.53,0.1,0.53
3346,3346,brasileiro-a,2009,16,02-08,Vitória,São Paulo,0,1,VISITANTE,7.0,8.0,0.67,0.33,0.5,0.5
3347,3347,brasileiro-a,2009,16,01-08,Botafogo,Barueri,2,1,MANDANTE,13.0,11.0,0.33,0.47,0.6,0.47
3348,3348,brasileiro-a,2009,16,01-08,Sport Recife,Palmeiras,0,1,VISITANTE,18.0,1.0,0.8,0.13,0.77,0.27
3349,3349,brasileiro-a,2009,15,30-07,Avaí,Vitória,4,0,MANDANTE,8.0,5.0,0.53,0.8,0.5,0.53
3350,3350,brasileiro-a,2009,15,30-07,Flamengo,Atlético-MG,3,1,MANDANTE,7.0,2.0,0.67,0.4,0.67,0.43
3351,3351,brasileiro-a,2009,15,30-07,São Paulo,Grêmio,2,1,MANDANTE,11.0,10.0,0.6,0.53,0.57,0.43
3352,3352,brasileiro-a,2009,15,29-07,Cruzeiro,Sport Recife,1,0,MANDANTE,13.0,17.0,0.33,0.33,0.37,0.3
3353,3353,brasileiro-a,2009,15,29-07,Palmeiras,Fluminense,1,0,MANDANTE,1.0,19.0,0.07,0.8,0.2,0.77
3354,3354,brasileiro-a,2009,15,29-07,Santo Andre,Corinthians,1,1,EMPATE,14.0,6.0,0.6,0.4,0.63,0.4
3355,3355,brasileiro-a,2009,15,29-07,Goias,Atlético-PR,3,0,MANDANTE,4.0,18.0,0.27,0.6,0.37,0.6
3356,3356,brasileiro-a,2009,15,29-07,Internacional,Barueri,3,2,MANDANTE,3.0,9.0,0.53,0.27,0.63,0.4
3357,3357,brasileiro-a,2009,15,29-07,Coritiba,Botafogo,2,2,EMPATE,16.0,15.0,0.6,0.33,0.43,0.47
3358,3358,brasileiro-a,2009,15,29-07,Náutico,Santos,1,2,VISITANTE,20.0,12.0,0.27,0.2,0.3,0.1
3359,3359,brasileiro-a,2009,14,26-07,Barueri,São Paulo,1,2,VISITANTE,7.0,11.0,0.33,0.6,0.43,0.67
3360,3360,brasileiro-a,2009,14,26-07,Fluminense,Cruzeiro,1,1,EMPATE,19.0,16.0,0.27,0.0,0.27,0.2
3361,3361,brasileiro-a,2009,14,26-07,Vitória,Coritiba,1,0,MANDANTE,3.0,15.0,0.53,0.33,0.47,0.5
3362,3362,brasileiro-a,2009,14,26-07,Atlético-MG,Goias,0,1,VISITANTE,1.0,6.0,0.6,0.73,0.6,0.7
3363,3363,brasileiro-a,2009,14,26-07,Corinthians,Palmeiras,0,3,VISITANTE,5.0,2.0,0.8,0.8,0.7,0.63
3364,3364,brasileiro-a,2009,14,26-07,Santos,Flamengo,1,2,VISITANTE,12.0,9.0,0.4,0.47,0.43,0.4
3365,3365,brasileiro-a,2009,14,26-07,Sport Recife,Náutico,3,3,EMPATE,17.0,20.0,0.13,0.27,0.1,0.37
3366,3366,brasileiro-a,2009,14,25-07,Atlético-PR,Avaí,1,3,VISITANTE,18.0,10.0,0.6,0.27,0.43,0.37
3367,3367,brasileiro-a,2009,14,25-07,Botafogo,Internacional,3,2,MANDANTE,14.0,4.0,0.47,0.47,0.5,0.37
3368,3368,brasileiro-a,2009,14,25-07,Grêmio,Santo Andre,3,2,MANDANTE,8.0,13.0,0.47,0.6,0.43,0.47
3369,3369,brasileiro-a,2009,13,23-07,Atlético-MG,Fluminense,2,1,MANDANTE,1.0,19.0,0.07,0.53,0.2,0.7
3370,3370,brasileiro-a,2009,13,23-07,Corinthians,Vitória,2,1,MANDANTE,4.0,6.0,0.53,0.6,0.5,0.63
3371,3371,brasileiro-a,2009,13,23-07,Coritiba,Sport Recife,1,1,EMPATE,13.0,17.0,0.4,0.47,0.33,0.47
3372,3372,brasileiro-a,2009,13,22-07,Goias,Palmeiras,2,1,MANDANTE,7.0,2.0,0.87,0.6,0.73,0.5
3373,3373,brasileiro-a,2009,13,22-07,Internacional,São Paulo,2,2,EMPATE,3.0,14.0,0.47,0.6,0.43,0.57
3374,3374,brasileiro-a,2009,13,22-07,Náutico,Botafogo,2,2,EMPATE,20.0,16.0,0.4,0.07,0.33,0.17
3375,3375,brasileiro-a,2009,13,22-07,Santos,Atlético-PR,1,0,MANDANTE,9.0,18.0,0.47,0.33,0.37,0.4
3376,3376,brasileiro-a,2009,13,22-07,Avaí,Grêmio,1,0,MANDANTE,12.0,8.0,0.6,0.4,0.57,0.37
3377,3377,brasileiro-a,2009,13,22-07,Flamengo,Barueri,1,1,EMPATE,11.0,5.0,0.73,0.4,0.63,0.5
3378,3378,brasileiro-a,2009,13,22-07,Santo Andre,Cruzeiro,0,2,VISITANTE,10.0,15.0,0.27,0.47,0.27,0.43
3379,3379,brasileiro-a,2009,12,19-07,Barueri,Náutico,4,0,MANDANTE,5.0,20.0,0.07,0.73,0.27,0.57
3380,3380,brasileiro-a,2009,12,19-07,Flamengo,Botafogo,2,2,EMPATE,10.0,16.0,0.33,0.53,0.33,0.5
3381,3381,brasileiro-a,2009,12,19-07,Sport Recife,Avaí,1,3,VISITANTE,17.0,14.0,0.4,0.4,0.3,0.33
3382,3382,brasileiro-a,2009,12,19-07,Atlético-PR,Coritiba,0,0,EMPATE,15.0,11.0,0.6,0.47,0.43,0.37
3383,3383,brasileiro-a,2009,12,19-07,Cruzeiro,Corinthians,1,2,VISITANTE,18.0,6.0,0.6,0.27,0.57,0.27
3384,3384,brasileiro-a,2009,12,19-07,Grêmio,Internacional,2,1,MANDANTE,7.0,3.0,0.6,0.47,0.67,0.47
3385,3385,brasileiro-a,2009,12,19-07,São Paulo,Santos,2,1,MANDANTE,12.0,13.0,0.33,0.27,0.43,0.37
3386,3386,brasileiro-a,2009,12,19-07,Vitória,Atlético-MG,0,0,EMPATE,4.0,1.0,0.67,0.67,0.77,0.57
3387,3387,brasileiro-a,2009,12,18-07,Fluminense,Goias,1,4,VISITANTE,19.0,8.0,0.47,0.07,0.43,0.23
3388,3388,brasileiro-a,2009,12,18-07,Palmeiras,Santo Andre,1,0,MANDANTE,2.0,9.0,0.67,0.73,0.53,0.63
3389,3389,brasileiro-a,2009,11,16-07,Atlético-MG,São Paulo,2,0,MANDANTE,1.0,16.0,0.33,0.67,0.41,0.74
3390,3390,brasileiro-a,2009,11,16-07,Corinthians,Sport Recife,4,3,MANDANTE,6.0,13.0,0.4,0.47,0.37,0.52
3391,3391,brasileiro-a,2009,11,16-07,Náutico,Vitória,1,1,EMPATE,20.0,4.0,0.67,0.0,0.59,0.26
3392,3392,brasileiro-a,2009,11,15-07,Flamengo,Palmeiras,1,2,VISITANTE,9.0,3.0,0.73,0.53,0.59,0.56
3393,3393,brasileiro-a,2009,11,15-07,Internacional,Fluminense,4,2,MANDANTE,2.0,19.0,0.13,0.47,0.26,0.63
3394,3394,brasileiro-a,2009,11,15-07,Santo Andre,Atlético-PR,1,0,MANDANTE,7.0,15.0,0.67,0.53,0.41,0.48
3395,3395,brasileiro-a,2009,11,15-07,Santos,Barueri,3,3,EMPATE,11.0,5.0,0.87,0.27,0.59,0.44
3396,3396,brasileiro-a,2009,11,15-07,Coritiba,Grêmio,2,1,MANDANTE,12.0,8.0,0.53,0.6,0.52,0.37
3397,3397,brasileiro-a,2009,11,15-07,Goias,Avaí,0,2,VISITANTE,10.0,18.0,0.2,0.53,0.22,0.48
3398,3398,brasileiro-a,2009,10,12-07,Fluminense,Santo Andre,0,1,VISITANTE,18.0,10.0,0.4,0.33,0.42,0.29
3399,3399,brasileiro-a,2009,10,12-07,Sport Recife,Goias,1,0,MANDANTE,12.0,9.0,0.6,0.4,0.54,0.29
3400,3400,brasileiro-a,2009,10,12-07,Vitória,Santos,6,2,MANDANTE,3.0,11.0,0.33,0.47,0.5,0.54
3401,3401,brasileiro-a,2009,10,12-07,Atlético-PR,Internacional,3,2,MANDANTE,13.0,2.0,0.53,0.47,0.71,0.33
3402,3402,brasileiro-a,2009,10,12-07,Cruzeiro,Atlético-MG,0,3,VISITANTE,16.0,1.0,0.67,0.27,0.71,0.29
3403,3403,brasileiro-a,2009,10,12-07,Grêmio,Corinthians,3,0,MANDANTE,6.0,8.0,0.67,0.53,0.58,0.46
3404,3404,brasileiro-a,2009,10,12-07,São Paulo,Flamengo,2,2,EMPATE,14.0,7.0,0.47,0.33,0.58,0.42
3405,3405,brasileiro-a,2009,10,11-07,Avaí,Botafogo,1,2,VISITANTE,20.0,17.0,0.27,0.27,0.25,0.25
3406,3406,brasileiro-a,2009,10,11-07,Barueri,Coritiba,3,1,MANDANTE,5.0,15.0,0.6,0.73,0.42,0.54
3407,3407,brasileiro-a,2009,10,11-07,Palmeiras,Náutico,4,1,MANDANTE,4.0,19.0,0.0,0.73,0.29,0.54
3408,3408,brasileiro-a,2009,9,08-07,Corinthians,Fluminense,4,2,MANDANTE,5.0,15.0,0.4,0.47,0.33,0.52
3409,3409,brasileiro-a,2009,9,05-07,Avaí,Palmeiras,0,3,VISITANTE,20.0,4.0,0.6,0.27,0.48,0.29
3410,3410,brasileiro-a,2009,9,05-07,Náutico,Internacional,0,2,VISITANTE,17.0,1.0,0.53,0.07,0.67,0.33
3411,3411,brasileiro-a,2009,9,05-07,Atlético-MG,Botafogo,1,1,EMPATE,2.0,19.0,0.27,0.67,0.24,0.76
3412,3412,brasileiro-a,2009,9,05-07,Coritiba,São Paulo,2,0,MANDANTE,12.0,14.0,0.53,0.4,0.48,0.33
3413,3413,brasileiro-a,2009,9,05-07,Goias,Cruzeiro,1,0,MANDANTE,8.0,13.0,0.27,0.6,0.33,0.48
3414,3414,brasileiro-a,2009,9,05-07,Grêmio,Atlético-PR,4,1,MANDANTE,10.0,18.0,0.47,0.33,0.38,0.38
3415,3415,brasileiro-a,2009,9,04-07,Flamengo,Vitória,2,1,MANDANTE,6.0,3.0,0.67,0.47,0.62,0.52
3416,3416,brasileiro-a,2009,9,04-07,Santo Andre,Barueri,1,1,EMPATE,11.0,7.0,0.73,0.4,0.57,0.43
3417,3417,brasileiro-a,2009,9,04-07,Santos,Sport Recife,1,0,MANDANTE,9.0,16.0,0.47,0.33,0.33,0.43
3418,3418,brasileiro-a,2009,8,28-06,Fluminense,Flamengo,0,0,EMPATE,13.0,7.0,0.6,0.33,0.56,0.33
3419,3419,brasileiro-a,2009,8,28-06,Internacional,Coritiba,3,0,MANDANTE,2.0,18.0,0.47,0.53,0.39,0.61
3420,3420,brasileiro-a,2009,8,28-06,Palmeiras,Santos,1,1,EMPATE,5.0,10.0,0.47,0.6,0.44,0.5
3421,3421,brasileiro-a,2009,8,28-06,Sport Recife,Grêmio,3,1,MANDANTE,15.0,14.0,0.53,0.27,0.44,0.22
3422,3422,brasileiro-a,2009,8,28-06,Vitória,Santo Andre,4,1,MANDANTE,3.0,12.0,0.4,0.47,0.5,0.56
3423,3423,brasileiro-a,2009,8,27-06,Botafogo,Goias,1,4,VISITANTE,20.0,8.0,0.4,0.27,0.39,0.28
3424,3424,brasileiro-a,2009,8,27-06,Cruzeiro,Avaí,1,0,MANDANTE,9.0,19.0,0.33,0.27,0.33,0.22
3425,3425,brasileiro-a,2009,8,27-06,Atlético-PR,Corinthians,1,0,MANDANTE,17.0,6.0,0.67,0.27,0.61,0.28
3426,3426,brasileiro-a,2009,8,27-06,Barueri,Atlético-MG,4,2,MANDANTE,4.0,1.0,0.87,0.53,0.89,0.5
3427,3427,brasileiro-a,2009,8,27-06,São Paulo,Náutico,2,0,MANDANTE,11.0,16.0,0.27,0.4,0.39,0.39
3428,3428,brasileiro-a,2009,7,21-06,Corinthians,São Paulo,3,1,MANDANTE,5.0,16.0,0.47,0.53,0.47,0.53
3429,3429,brasileiro-a,2009,7,21-06,Cruzeiro,Barueri,2,4,VISITANTE,15.0,7.0,0.4,0.27,0.4,0.27
3430,3430,brasileiro-a,2009,7,21-06,Flamengo,Internacional,4,0,MANDANTE,6.0,2.0,0.73,0.47,0.73,0.47
3431,3431,brasileiro-a,2009,7,21-06,Santos,Atlético-MG,2,3,VISITANTE,10.0,1.0,0.87,0.53,0.87,0.53
3432,3432,brasileiro-a,2009,7,20-06,Avaí,Fluminense,3,2,MANDANTE,17.0,11.0,0.4,0.2,0.4,0.2
3433,3433,brasileiro-a,2009,7,20-06,Grêmio,Goias,2,2,EMPATE,9.0,13.0,0.4,0.47,0.4,0.47
3434,3434,brasileiro-a,2009,7,20-06,Náutico,Coritiba,0,1,VISITANTE,12.0,14.0,0.27,0.47,0.27,0.47
3435,3435,brasileiro-a,2009,7,20-06,Atlético-PR,Palmeiras,2,2,EMPATE,20.0,4.0,0.53,0.27,0.53,0.27
3436,3436,brasileiro-a,2009,7,20-06,Santo Andre,Sport Recife,2,1,MANDANTE,8.0,19.0,0.27,0.4,0.27,0.4
3437,3437,brasileiro-a,2009,7,20-06,Vitória,Botafogo,4,3,MANDANTE,3.0,18.0,0.33,0.47,0.33,0.47
3438,3438,brasileiro-a,2009,6,14-06,Barueri,Avaí,3,1,MANDANTE,15.0,20.0,0.25,0.25,0.25,0.25
3439,3439,brasileiro-a,2009,6,14-06,Internacional,Vitória,0,0,EMPATE,2.0,4.0,0.5,0.83,0.5,0.83
3440,3440,brasileiro-a,2009,6,14-06,Palmeiras,Cruzeiro,3,1,MANDANTE,3.0,10.0,0.33,0.42,0.33,0.42
3441,3441,brasileiro-a,2009,6,14-06,Atlético-MG,Náutico,3,0,MANDANTE,1.0,9.0,0.58,0.83,0.58,0.83
3442,3442,brasileiro-a,2009,6,14-06,Coritiba,Flamengo,5,0,MANDANTE,18.0,11.0,0.58,0.08,0.58,0.08
3443,3443,brasileiro-a,2009,6,14-06,Fluminense,Grêmio,0,0,EMPATE,6.0,7.0,0.5,0.42,0.5,0.42
3444,3444,brasileiro-a,2009,6,14-06,Goias,Corinthians,0,0,EMPATE,13.0,8.0,0.58,0.42,0.58,0.42
3445,3445,brasileiro-a,2009,6,13-06,Botafogo,Santos,2,0,MANDANTE,16.0,5.0,0.67,0.17,0.67,0.17
3446,3446,brasileiro-a,2009,6,13-06,São Paulo,Santo Andre,1,1,EMPATE,12.0,14.0,0.42,0.5,0.42,0.5
