,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado
4367,brasileiro-a,2006,12,16-07,Sao Caetano,Santos,2,0,MANDANTE
4368,brasileiro-a,2006,12,15-07,São Paulo,Figueirense,2,1,MANDANTE
4369,brasileiro-a,2006,12,15-07,Botafogo,Ponte Preta,4,1,MANDANTE
4370,brasileiro-a,2006,11,13-07,Flamengo,Paraná,1,4,VISITANTE
4371,brasileiro-a,2006,11,13-07,Palmeiras,Vasco,4,2,MANDANTE
4372,brasileiro-a,2006,11,13-07,Santa Cruz,Goias,2,1,MANDANTE
4373,brasileiro-a,2006,11,12-07,Atlético-PR,Fortaleza,0,0,EMPATE
4374,brasileiro-a,2006,11,12-07,Figueirense,Santos,2,1,MANDANTE
4375,brasileiro-a,2006,11,12-07,Fluminense,Juventude,3,2,MANDANTE
4376,brasileiro-a,2006,11,12-07,Internacional,Ponte Preta,2,0,MANDANTE
4377,brasileiro-a,2006,11,12-07,Sao Caetano,Botafogo,1,1,EMPATE
4378,brasileiro-a,2006,11,12-07,São Paulo,Grêmio,2,1,MANDANTE
4379,brasileiro-a,2006,11,12-07,Cruzeiro,Corinthians,2,0,MANDANTE
4380,brasileiro-a,2006,10,04-06,Goias,Paraná,1,2,VISITANTE
4381,brasileiro-a,2006,10,04-06,Juventude,São Paulo,1,1,EMPATE
4382,brasileiro-a,2006,10,04-06,Santos,Botafogo,0,0,EMPATE
4383,brasileiro-a,2006,10,04-06,Atlético-PR,Palmeiras,2,0,MANDANTE
4384,brasileiro-a,2006,10,04-06,Corinthians,Flamengo,0,2,VISITANTE
4385,brasileiro-a,2006,10,04-06,Ponte Preta,Figueirense,3,0,MANDANTE
4386,brasileiro-a,2006,10,04-06,Vasco,Santa Cruz,2,1,MANDANTE
4387,brasileiro-a,2006,10,03-06,Grêmio,Sao Caetano,1,1,EMPATE
4388,brasileiro-a,2006,10,03-06,Fluminense,Internacional,2,3,VISITANTE
4389,brasileiro-a,2006,10,03-06,Fortaleza,Cruzeiro,0,2,VISITANTE
4390,brasileiro-a,2006,9,01-06,Botafogo,Figueirense,2,3,VISITANTE
4391,brasileiro-a,2006,9,01-06,Corinthians,Goias,0,1,VISITANTE
4392,brasileiro-a,2006,9,01-06,Paraná,Santa Cruz,3,0,MANDANTE
4393,brasileiro-a,2006,9,31-05,Cruzeiro,Atlético-PR,1,1,EMPATE
4394,brasileiro-a,2006,9,31-05,Flamengo,Palmeiras,2,1,MANDANTE
4395,brasileiro-a,2006,9,31-05,Fortaleza,Vasco,1,1,EMPATE
4396,brasileiro-a,2006,9,31-05,Grêmio,Santos,1,0,MANDANTE
4397,brasileiro-a,2006,9,31-05,Juventude,Ponte Preta,0,1,VISITANTE
4398,brasileiro-a,2006,9,31-05,Sao Caetano,Internacional,1,1,EMPATE
4399,brasileiro-a,2006,9,31-05,São Paulo,Fluminense,1,0,MANDANTE
4400,brasileiro-a,2006,8,28-05,Goias,Sao Caetano,2,1,MANDANTE
4401,brasileiro-a,2006,8,28-05,Palmeiras,Grêmio,0,1,VISITANTE
4402,brasileiro-a,2006,8,28-05,Vasco,São Paulo,1,1,EMPATE
4403,brasileiro-a,2006,8,28-05,Fluminense,Flamengo,1,0,MANDANTE
4404,brasileiro-a,2006,8,28-05,Internacional,Cruzeiro,1,1,EMPATE
4405,brasileiro-a,2006,8,28-05,Santa Cruz,Botafogo,1,1,EMPATE
4406,brasileiro-a,2006,8,28-05,Santos,Corinthians,2,0,MANDANTE
4407,brasileiro-a,2006,8,27-05,Atlético-PR,Juventude,1,0,MANDANTE
4408,brasileiro-a,2006,8,27-05,Figueirense,Fortaleza,0,0,EMPATE
4409,brasileiro-a,2006,8,27-05,Ponte Preta,Paraná,2,5,VISITANTE
4410,brasileiro-a,2006,7,25-05,Botafogo,Vasco,4,1,MANDANTE
4411,brasileiro-a,2006,7,25-05,Corinthians,Internacional,0,1,VISITANTE
4412,brasileiro-a,2006,7,25-05,Grêmio,Goias,2,0,MANDANTE
4413,brasileiro-a,2006,7,24-05,Cruzeiro,Ponte Preta,5,1,MANDANTE
4414,brasileiro-a,2006,7,24-05,Flamengo,Santos,2,2,EMPATE
4415,brasileiro-a,2006,7,24-05,Fortaleza,Fluminense,2,5,VISITANTE
4416,brasileiro-a,2006,7,24-05,Juventude,Santa Cruz,4,1,MANDANTE
4417,brasileiro-a,2006,7,24-05,Paraná,Figueirense,0,0,EMPATE
4418,brasileiro-a,2006,7,24-05,Sao Caetano,Atlético-PR,2,1,MANDANTE
4419,brasileiro-a,2006,7,24-05,São Paulo,Palmeiras,4,1,MANDANTE
4420,brasileiro-a,2006,6,21-05,Fluminense,Santos,1,0,MANDANTE
4421,brasileiro-a,2006,6,21-05,Juventude,Botafogo,1,0,MANDANTE
4422,brasileiro-a,2006,6,21-05,Ponte Preta,Grêmio,1,1,EMPATE
4423,brasileiro-a,2006,6,21-05,Cruzeiro,Flamengo,2,1,MANDANTE
4424,brasileiro-a,2006,6,21-05,Palmeiras,Santa Cruz,2,1,MANDANTE
4425,brasileiro-a,2006,6,21-05,Vasco,Corinthians,2,4,VISITANTE
4426,brasileiro-a,2006,6,20-05,Internacional,Figueirense,2,4,VISITANTE
4427,brasileiro-a,2006,6,20-05,São Paulo,Sao Caetano,1,0,MANDANTE
4428,brasileiro-a,2006,6,20-05,Atlético-PR,Goias,2,3,VISITANTE
4429,brasileiro-a,2006,6,20-05,Fortaleza,Paraná,1,1,EMPATE
4430,brasileiro-a,2006,5,14-05,Flamengo,Fortaleza,0,0,EMPATE
4431,brasileiro-a,2006,5,14-05,Goias,Vasco,2,0,MANDANTE
4432,brasileiro-a,2006,5,14-05,Paraná,Corinthians,1,2,VISITANTE
4433,brasileiro-a,2006,5,14-05,Figueirense,Fluminense,1,0,MANDANTE
4434,brasileiro-a,2006,5,14-05,Internacional,São Paulo,3,1,MANDANTE
4435,brasileiro-a,2006,5,14-05,Palmeiras,Cruzeiro,1,1,EMPATE
4436,brasileiro-a,2006,5,14-05,Santa Cruz,Atlético-PR,1,2,VISITANTE
4437,brasileiro-a,2006,5,13-05,Botafogo,Grêmio,2,2,EMPATE
4438,brasileiro-a,2006,5,13-05,Santos,Ponte Preta,3,1,MANDANTE
4439,brasileiro-a,2006,5,13-05,Sao Caetano,Juventude,0,2,VISITANTE
4440,brasileiro-a,2006,4,07-05,Cruzeiro,Juventude,2,0,MANDANTE
4441,brasileiro-a,2006,4,07-05,Flamengo,Botafogo,1,0,MANDANTE
4442,brasileiro-a,2006,4,07-05,Goias,Figueirense,2,1,MANDANTE
4443,brasileiro-a,2006,4,07-05,Atlético-PR,Internacional,1,2,VISITANTE
4444,brasileiro-a,2006,4,07-05,Corinthians,São Paulo,1,3,VISITANTE
4445,brasileiro-a,2006,4,07-05,Grêmio,Vasco,1,2,VISITANTE
4446,brasileiro-a,2006,4,07-05,Sao Caetano,Palmeiras,2,0,MANDANTE
4447,brasileiro-a,2006,4,06-05,Fluminense,Paraná,2,1,MANDANTE
4448,brasileiro-a,2006,4,06-05,Santos,Fortaleza,2,0,MANDANTE
4449,brasileiro-a,2006,4,06-05,Santa Cruz,Ponte Preta,1,1,EMPATE
4450,brasileiro-a,2006,3,30-04,Figueirense,Cruzeiro,0,2,VISITANTE
4451,brasileiro-a,2006,3,30-04,Juventude,Goias,1,1,EMPATE
4452,brasileiro-a,2006,3,30-04,Vasco,Fluminense,1,1,EMPATE
4453,brasileiro-a,2006,3,30-04,Internacional,Flamengo,1,0,MANDANTE
4454,brasileiro-a,2006,3,30-04,Palmeiras,Santos,1,2,VISITANTE
4455,brasileiro-a,2006,3,30-04,Paraná,Grêmio,5,2,MANDANTE
4456,brasileiro-a,2006,3,30-04,Ponte Preta,Corinthians,3,2,MANDANTE
4457,brasileiro-a,2006,3,29-04,Botafogo,Atlético-PR,0,4,VISITANTE
4458,brasileiro-a,2006,3,29-04,São Paulo,Santa Cruz,4,0,MANDANTE
4459,brasileiro-a,2006,3,29-04,Fortaleza,Sao Caetano,2,1,MANDANTE
4460,brasileiro-a,2006,2,23-04,Cruzeiro,Grêmio,3,1,MANDANTE
4461,brasileiro-a,2006,2,23-04,Fortaleza,São Paulo,1,0,MANDANTE
4462,brasileiro-a,2006,2,23-04,Paraná,Botafogo,0,0,EMPATE
4463,brasileiro-a,2006,2,23-04,Flamengo,Juventude,3,1,MANDANTE
4464,brasileiro-a,2006,2,23-04,Internacional,Santa Cruz,1,0,MANDANTE
4465,brasileiro-a,2006,2,23-04,Ponte Preta,Vasco,1,2,VISITANTE
4466,brasileiro-a,2006,2,23-04,Santos,Atlético-PR,2,0,MANDANTE
4467,brasileiro-a,2006,2,22-04,Figueirense,Palmeiras,6,1,MANDANTE
4468,brasileiro-a,2006,2,22-04,Fluminense,Goias,1,0,MANDANTE
4469,brasileiro-a,2006,2,22-04,Corinthians,Sao Caetano,3,0,MANDANTE
4470,brasileiro-a,2006,1,16-04,Atlético-PR,Fluminense,1,2,VISITANTE
4471,brasileiro-a,2006,1,16-04,Goias,Santos,0,0,EMPATE
4472,brasileiro-a,2006,1,16-04,Palmeiras,Ponte Preta,2,3,VISITANTE
4473,brasileiro-a,2006,1,16-04,Santa Cruz,Figueirense,0,0,EMPATE
4474,brasileiro-a,2006,1,16-04,Botafogo,Fortaleza,1,0,MANDANTE
4475,brasileiro-a,2006,1,16-04,Grêmio,Corinthians,2,0,MANDANTE
4476,brasileiro-a,2006,1,16-04,Sao Caetano,Cruzeiro,2,1,MANDANTE
4477,brasileiro-a,2006,1,16-04,São Paulo,Flamengo,1,0,MANDANTE
4478,brasileiro-a,2006,1,15-04,Juventude,Paraná,1,0,MANDANTE
4479,brasileiro-a,2006,1,15-04,Vasco,Internacional,1,1,EMPATE
4480,brasileiro-a,2005,42,04-12,Botafogo,Fortaleza,2,0,MANDANTE
4481,brasileiro-a,2005,42,04-12,Coritiba,Internacional,1,0,MANDANTE
4482,brasileiro-a,2005,42,04-12,Cruzeiro,Sao Caetano,1,3,VISITANTE
4483,brasileiro-a,2005,42,04-12,Figueirense,Santos,3,1,MANDANTE
4484,brasileiro-a,2005,42,04-12,Goias,Corinthians,3,2,MANDANTE
4485,brasileiro-a,2005,42,04-12,Juventude,Atlético-MG,1,3,VISITANTE
4486,brasileiro-a,2005,42,04-12,Palmeiras,Fluminense,3,2,MANDANTE
4487,brasileiro-a,2005,42,04-12,Paysandu,Flamengo,1,4,VISITANTE
4488,brasileiro-a,2005,42,04-12,Ponte Preta,Brasiliense,3,1,MANDANTE
4489,brasileiro-a,2005,42,04-12,São Paulo,Atlético-PR,3,1,MANDANTE
4490,brasileiro-a,2005,42,04-12,Vasco,Paraná,3,1,MANDANTE
4491,brasileiro-a,2005,41,27-11,Atlético-MG,Vasco,0,0,EMPATE
4492,brasileiro-a,2005,41,27-11,Atlético-PR,Paysandu,3,2,MANDANTE
4493,brasileiro-a,2005,41,27-11,Brasiliense,Figueirense,0,2,VISITANTE
4494,brasileiro-a,2005,41,27-11,Corinthians,Ponte Preta,3,1,MANDANTE
4495,brasileiro-a,2005,41,27-11,Flamengo,Goias,0,0,EMPATE
4496,brasileiro-a,2005,41,27-11,Fluminense,Juventude,1,2,VISITANTE
4497,brasileiro-a,2005,41,27-11,Fortaleza,São Paulo,1,0,MANDANTE
4498,brasileiro-a,2005,41,27-11,Internacional,Palmeiras,2,1,MANDANTE
4499,brasileiro-a,2005,41,27-11,Paraná,Cruzeiro,2,0,MANDANTE
4500,brasileiro-a,2005,41,27-11,Santos,Botafogo,2,1,MANDANTE
4501,brasileiro-a,2005,41,27-11,Sao Caetano,Coritiba,1,1,EMPATE
4502,brasileiro-a,2005,40,20-11,Botafogo,Cruzeiro,2,1,MANDANTE
4503,brasileiro-a,2005,40,20-11,Fortaleza,Fluminense,5,1,MANDANTE
4504,brasileiro-a,2005,40,20-11,Ponte Preta,Palmeiras,2,6,VISITANTE
4505,brasileiro-a,2005,40,20-11,Atlético-MG,Coritiba,1,0,MANDANTE
4506,brasileiro-a,2005,40,20-11,Atlético-PR,Sao Caetano,2,2,EMPATE
4507,brasileiro-a,2005,40,20-11,Corinthians,Internacional,1,1,EMPATE
4508,brasileiro-a,2005,40,20-11,Paraná,Flamengo,0,1,VISITANTE
4509,brasileiro-a,2005,40,20-11,Vasco,Paysandu,4,0,MANDANTE
4510,brasileiro-a,2005,40,19-11,Brasiliense,Santos,1,0,MANDANTE
4511,brasileiro-a,2005,40,19-11,Juventude,Goias,2,1,MANDANTE
4512,brasileiro-a,2005,40,19-11,São Paulo,Figueirense,4,2,MANDANTE
4513,brasileiro-a,2005,39,17-11,Paysandu,Botafogo,2,0,MANDANTE
4514,brasileiro-a,2005,39,17-11,Coritiba,Ponte Preta,2,1,MANDANTE
4515,brasileiro-a,2005,39,17-11,Cruzeiro,Atlético-PR,1,2,VISITANTE
4516,brasileiro-a,2005,39,17-11,Fluminense,Atlético-MG,0,2,VISITANTE
4517,brasileiro-a,2005,39,16-11,Figueirense,Vasco,5,1,MANDANTE
4518,brasileiro-a,2005,39,16-11,Santos,Paraná,0,0,EMPATE
4519,brasileiro-a,2005,39,16-11,Sao Caetano,Corinthians,1,0,MANDANTE
4520,brasileiro-a,2005,39,16-11,Goias,São Paulo,3,0,MANDANTE
4521,brasileiro-a,2005,39,16-11,Internacional,Brasiliense,1,0,MANDANTE
4522,brasileiro-a,2005,39,16-11,Flamengo,Fortaleza,3,0,MANDANTE
4523,brasileiro-a,2005,39,16-11,Palmeiras,Juventude,3,2,MANDANTE
4524,brasileiro-a,2005,38,13-11,Cruzeiro,Brasiliense,1,0,MANDANTE
4525,brasileiro-a,2005,38,13-11,Juventude,Sao Caetano,3,1,MANDANTE
4526,brasileiro-a,2005,38,13-11,Santos,Internacional,0,4,VISITANTE
4527,brasileiro-a,2005,38,13-11,Vasco,Fluminense,2,0,MANDANTE
4528,brasileiro-a,2005,38,13-11,Coritiba,Corinthians,0,1,VISITANTE
4529,brasileiro-a,2005,38,13-11,Goias,Atlético-PR,4,2,MANDANTE
4530,brasileiro-a,2005,38,13-11,Ponte Preta,Flamengo,2,2,EMPATE
4531,brasileiro-a,2005,38,12-11,Botafogo,Paraná,2,0,MANDANTE
4532,brasileiro-a,2005,38,12-11,Figueirense,Fortaleza,1,0,MANDANTE
4533,brasileiro-a,2005,38,12-11,Palmeiras,São Paulo,2,1,MANDANTE
4534,brasileiro-a,2005,38,12-11,Paysandu,Atlético-MG,0,2,VISITANTE
4535,brasileiro-a,2005,37,06-11,Atlético-MG,Goias,1,2,VISITANTE
4536,brasileiro-a,2005,37,06-11,Atlético-PR,Palmeiras,4,0,MANDANTE
4537,brasileiro-a,2005,37,06-11,Brasiliense,Coritiba,1,1,EMPATE
4538,brasileiro-a,2005,37,06-11,Fluminense,Figueirense,2,0,MANDANTE
4539,brasileiro-a,2005,37,06-11,Corinthians,Santos,7,1,MANDANTE
4540,brasileiro-a,2005,37,06-11,Flamengo,Botafogo,3,1,MANDANTE
4541,brasileiro-a,2005,37,06-11,Internacional,Ponte Preta,2,1,MANDANTE
4542,brasileiro-a,2005,37,06-11,Paraná,Paysandu,2,0,MANDANTE
4543,brasileiro-a,2005,37,06-11,Sao Caetano,Vasco,1,2,VISITANTE
4544,brasileiro-a,2005,37,05-11,Fortaleza,Cruzeiro,3,1,MANDANTE
4545,brasileiro-a,2005,37,05-11,São Paulo,Juventude,3,1,MANDANTE
4546,brasileiro-a,2005,36,03-11,Palmeiras,Flamengo,0,1,VISITANTE
4547,brasileiro-a,2005,36,03-11,Paysandu,Brasiliense,2,1,MANDANTE
4548,brasileiro-a,2005,36,03-11,Botafogo,Sao Caetano,1,0,MANDANTE
4549,brasileiro-a,2005,36,03-11,Vasco,Atlético-PR,2,1,MANDANTE
4550,brasileiro-a,2005,36,03-11,Coritiba,Figueirense,4,1,MANDANTE
4551,brasileiro-a,2005,36,03-11,Paraná,Internacional,3,1,MANDANTE
4552,brasileiro-a,2005,36,02-11,Cruzeiro,Corinthians,2,1,MANDANTE
4553,brasileiro-a,2005,36,02-11,Goias,Fluminense,1,2,VISITANTE
4554,brasileiro-a,2005,36,02-11,Ponte Preta,Santos,2,1,MANDANTE
4555,brasileiro-a,2005,36,02-11,Juventude,Fortaleza,2,0,MANDANTE
4556,brasileiro-a,2005,36,02-11,São Paulo,Atlético-MG,2,2,EMPATE
4557,brasileiro-a,2005,35,31-10,Flamengo,Coritiba,2,1,MANDANTE
4558,brasileiro-a,2005,35,31-10,Internacional,Paysandu,1,0,MANDANTE
4559,brasileiro-a,2005,35,30-10,Brasiliense,Botafogo,0,0,EMPATE
4560,brasileiro-a,2005,35,30-10,Fluminense,Ponte Preta,4,3,MANDANTE
4561,brasileiro-a,2005,35,30-10,Sao Caetano,São Paulo,0,1,VISITANTE
4562,brasileiro-a,2005,35,30-10,Atlético-MG,Palmeiras,1,3,VISITANTE
4563,brasileiro-a,2005,35,30-10,Atlético-PR,Paraná,2,1,MANDANTE
4564,brasileiro-a,2005,35,30-10,Corinthians,Vasco,1,1,EMPATE
4565,brasileiro-a,2005,35,30-10,Santos,Cruzeiro,1,2,VISITANTE
4566,brasileiro-a,2005,35,29-10,Fortaleza,Goias,1,1,EMPATE
4567,brasileiro-a,2005,35,29-10,Figueirense,Juventude,4,3,MANDANTE
4568,brasileiro-a,2005,21,28-10,Internacional,Coritiba,3,2,MANDANTE
4569,brasileiro-a,2005,34,28-10,Paraná,Sao Caetano,1,3,VISITANTE
4570,brasileiro-a,2005,34,27-10,Fluminense,Atlético-PR,4,1,MANDANTE
4571,brasileiro-a,2005,34,27-10,Paysandu,Corinthians,0,2,VISITANTE
4572,brasileiro-a,2005,34,27-10,Ponte Preta,Botafogo,0,1,VISITANTE
4573,brasileiro-a,2005,34,27-10,São Paulo,Brasiliense,1,2,VISITANTE
4574,brasileiro-a,2005,34,26-10,Atlético-MG,Fortaleza,2,3,VISITANTE
4575,brasileiro-a,2005,34,26-10,Juventude,Flamengo,2,2,EMPATE
4576,brasileiro-a,2005,34,26-10,Palmeiras,Figueirense,2,2,EMPATE
4577,brasileiro-a,2005,34,26-10,Vasco,Santos,1,3,VISITANTE
4578,brasileiro-a,2005,34,25-10,Coritiba,Cruzeiro,0,3,VISITANTE
4579,brasileiro-a,2005,34,25-10,Goias,Internacional,0,1,VISITANTE
4580,brasileiro-a,2005,25,24-10,Fluminense,Brasiliense,1,1,EMPATE
4581,brasileiro-a,2005,24,24-10,São Paulo,Corinthians,1,1,EMPATE
4582,brasileiro-a,2005,33,22-10,Botafogo,Coritiba,2,0,MANDANTE
4583,brasileiro-a,2005,33,22-10,São Paulo,Santos,1,2,VISITANTE
4584,brasileiro-a,2005,33,22-10,Cruzeiro,Paysandu,4,3,MANDANTE
4585,brasileiro-a,2005,33,22-10,Figueirense,Ponte Preta,4,0,MANDANTE
4586,brasileiro-a,2005,33,22-10,Juventude,Internacional,2,1,MANDANTE
4587,brasileiro-a,2005,33,22-10,Atlético-PR,Atlético-MG,2,0,MANDANTE
4588,brasileiro-a,2005,33,22-10,Corinthians,Paraná,1,0,MANDANTE
4589,brasileiro-a,2005,33,22-10,Fortaleza,Palmeiras,1,1,EMPATE
4590,brasileiro-a,2005,33,22-10,Vasco,Flamengo,2,1,MANDANTE
4591,brasileiro-a,2005,33,21-10,Brasiliense,Goias,1,2,VISITANTE
4592,brasileiro-a,2005,33,21-10,Sao Caetano,Fluminense,2,2,EMPATE
4593,brasileiro-a,2005,14,19-10,Juventude,Figueirense,2,2,EMPATE
4594,brasileiro-a,2005,12,19-10,Paysandu,Cruzeiro,4,1,MANDANTE
4595,brasileiro-a,2005,10,19-10,Ponte Preta,São Paulo,2,0,MANDANTE
4596,brasileiro-a,2005,3,19-10,Vasco,Botafogo,1,0,MANDANTE
4597,brasileiro-a,2005,32,16-10,Ponte Preta,Sao Caetano,1,2,VISITANTE
4598,brasileiro-a,2005,32,16-10,Santos,Goias,1,1,EMPATE
4599,brasileiro-a,2005,32,16-10,Atlético-MG,Cruzeiro,0,1,VISITANTE
4600,brasileiro-a,2005,32,16-10,Flamengo,São Paulo,1,6,VISITANTE
4601,brasileiro-a,2005,32,16-10,Internacional,Vasco,3,1,MANDANTE
4602,brasileiro-a,2005,32,16-10,Palmeiras,Corinthians,1,1,EMPATE
4603,brasileiro-a,2005,32,15-10,Coritiba,Atlético-PR,1,2,VISITANTE
4604,brasileiro-a,2005,32,15-10,Figueirense,Paraná,2,0,MANDANTE
4605,brasileiro-a,2005,32,15-10,Brasiliense,Juventude,1,0,MANDANTE
4606,brasileiro-a,2005,32,15-10,Fluminense,Botafogo,3,2,MANDANTE
4607,brasileiro-a,2005,32,15-10,Fortaleza,Paysandu,1,2,VISITANTE
4608,brasileiro-a,2005,16,13-10,Santos,Corinthians,2,3,VISITANTE
4609,brasileiro-a,2005,19,12-10,Cruzeiro,Botafogo,2,2,EMPATE
4610,brasileiro-a,2005,20,12-10,Juventude,Fluminense,3,4,VISITANTE
4611,brasileiro-a,2005,18,12-10,Vasco,Figueirense,3,3,EMPATE
4612,brasileiro-a,2005,31,11-10,Atlético-PR,Brasiliense,4,0,MANDANTE
4613,brasileiro-a,2005,31,11-10,Flamengo,Atlético-MG,1,2,VISITANTE
4614,brasileiro-a,2005,31,11-10,Paysandu,Coritiba,2,1,MANDANTE
4615,brasileiro-a,2005,31,11-10,Sao Caetano,Internacional,1,1,EMPATE
4616,brasileiro-a,2005,31,11-10,São Paulo,Ponte Preta,3,2,MANDANTE
4617,brasileiro-a,2005,31,08-10,Cruzeiro,Figueirense,4,0,MANDANTE
4618,brasileiro-a,2005,31,08-10,Goias,Vasco,4,3,MANDANTE
4619,brasileiro-a,2005,31,08-10,Juventude,Santos,3,1,MANDANTE
4620,brasileiro-a,2005,31,08-10,Botafogo,Palmeiras,1,2,VISITANTE
4621,brasileiro-a,2005,31,08-10,Corinthians,Fortaleza,3,0,MANDANTE
4622,brasileiro-a,2005,31,08-10,Paraná,Fluminense,6,1,MANDANTE
4623,brasileiro-a,2005,30,05-10,Brasiliense,Flamengo,2,3,VISITANTE
4624,brasileiro-a,2005,30,05-10,Figueirense,Botafogo,1,0,MANDANTE
4625,brasileiro-a,2005,30,05-10,Fluminense,Corinthians,0,2,VISITANTE
4626,brasileiro-a,2005,30,05-10,Fortaleza,Atlético-PR,1,4,VISITANTE
4627,brasileiro-a,2005,30,05-10,Internacional,São Paulo,3,0,MANDANTE
4628,brasileiro-a,2005,30,05-10,Palmeiras,Paysandu,5,3,MANDANTE
4629,brasileiro-a,2005,30,05-10,Vasco,Cruzeiro,3,3,EMPATE
4630,brasileiro-a,2005,30,04-10,Atlético-MG,Paraná,0,1,VISITANTE
4631,brasileiro-a,2005,30,04-10,Coritiba,Goias,0,2,VISITANTE
4632,brasileiro-a,2005,30,04-10,Ponte Preta,Juventude,3,2,MANDANTE
4633,brasileiro-a,2005,30,04-10,Santos,Sao Caetano,2,0,MANDANTE
4634,brasileiro-a,2005,29,02-10,Atlético-PR,Flamengo,2,0,MANDANTE
4635,brasileiro-a,2005,29,02-10,Botafogo,São Paulo,1,1,EMPATE
4636,brasileiro-a,2005,29,02-10,Corinthians,Brasiliense,3,2,MANDANTE
4637,brasileiro-a,2005,29,02-10,Internacional,Fluminense,2,2,EMPATE
4638,brasileiro-a,2005,29,02-10,Vasco,Palmeiras,0,0,EMPATE
4639,brasileiro-a,2005,29,01-10,Santos,Fortaleza,0,0,EMPATE
4640,brasileiro-a,2005,29,01-10,Sao Caetano,Atlético-MG,3,1,MANDANTE
4641,brasileiro-a,2005,29,01-10,Paysandu,Figueirense,3,1,MANDANTE
4642,brasileiro-a,2005,29,01-10,Cruzeiro,Juventude,2,0,MANDANTE
4643,brasileiro-a,2005,29,01-10,Goias,Ponte Preta,4,1,MANDANTE
4644,brasileiro-a,2005,29,01-10,Paraná,Coritiba,3,2,MANDANTE
4645,brasileiro-a,2005,28,25-09,Atlético-MG,Internacional,1,1,EMPATE
4646,brasileiro-a,2005,28,25-09,Fluminense,Santos,4,3,MANDANTE
4647,brasileiro-a,2005,28,25-09,Palmeiras,Goias,3,1,MANDANTE
4648,brasileiro-a,2005,28,25-09,Coritiba,Vasco,2,0,MANDANTE
4649,brasileiro-a,2005,28,25-09,Figueirense,Atlético-PR,2,0,MANDANTE
4650,brasileiro-a,2005,28,25-09,Flamengo,Corinthians,1,3,VISITANTE
4651,brasileiro-a,2005,28,25-09,Juventude,Botafogo,0,0,EMPATE
4652,brasileiro-a,2005,28,25-09,Ponte Preta,Cruzeiro,2,3,VISITANTE
4653,brasileiro-a,2005,28,24-09,Fortaleza,Paraná,2,2,EMPATE
4654,brasileiro-a,2005,28,24-09,Brasiliense,Sao Caetano,1,1,EMPATE
4655,brasileiro-a,2005,28,24-09,São Paulo,Paysandu,4,1,MANDANTE
4656,brasileiro-a,2005,27,22-09,Atlético-PR,Botafogo,2,0,MANDANTE
4657,brasileiro-a,2005,27,22-09,Corinthians,Atlético-MG,1,1,EMPATE
4658,brasileiro-a,2005,27,22-09,Juventude,Coritiba,0,0,EMPATE
4659,brasileiro-a,2005,27,22-09,Vasco,Ponte Preta,0,0,EMPATE
4660,brasileiro-a,2005,27,21-09,Cruzeiro,São Paulo,2,3,VISITANTE
4661,brasileiro-a,2005,27,21-09,Fortaleza,Internacional,1,2,VISITANTE
4662,brasileiro-a,2005,27,21-09,Goias,Paysandu,4,1,MANDANTE
4663,brasileiro-a,2005,27,21-09,Paraná,Brasiliense,4,1,MANDANTE
4664,brasileiro-a,2005,27,21-09,Santos,Palmeiras,2,1,MANDANTE
4665,brasileiro-a,2005,27,21-09,Sao Caetano,Figueirense,0,1,VISITANTE
4666,brasileiro-a,2005,27,21-09,Fluminense,Flamengo,2,2,EMPATE
4667,brasileiro-a,2005,26,18-09,Atlético-MG,Santos,3,0,MANDANTE
4668,brasileiro-a,2005,26,18-09,Coritiba,Fluminense,0,0,EMPATE
4669,brasileiro-a,2005,26,18-09,Botafogo,Goias,3,1,MANDANTE
4670,brasileiro-a,2005,26,18-09,Brasiliense,Fortaleza,0,2,VISITANTE
4671,brasileiro-a,2005,26,18-09,Figueirense,Corinthians,2,3,VISITANTE
4672,brasileiro-a,2005,26,18-09,Internacional,Atlético-PR,3,2,MANDANTE
4673,brasileiro-a,2005,26,18-09,São Paulo,Vasco,4,2,MANDANTE
4674,brasileiro-a,2005,26,17-09,Flamengo,Sao Caetano,2,0,MANDANTE
4675,brasileiro-a,2005,26,17-09,Palmeiras,Cruzeiro,2,1,MANDANTE
4676,brasileiro-a,2005,26,17-09,Paysandu,Juventude,3,0,MANDANTE
4677,brasileiro-a,2005,26,17-09,Ponte Preta,Paraná,1,0,MANDANTE
4678,brasileiro-a,2005,25,11-09,Atlético-MG,Botafogo,0,2,VISITANTE
4679,brasileiro-a,2005,25,11-09,Coritiba,São Paulo,1,4,VISITANTE
4680,brasileiro-a,2005,25,11-09,Ponte Preta,Fortaleza,2,1,MANDANTE
4681,brasileiro-a,2005,25,11-09,Corinthians,Atlético-PR,2,0,MANDANTE
4682,brasileiro-a,2005,25,11-09,Internacional,Figueirense,3,0,MANDANTE
4683,brasileiro-a,2005,25,11-09,Paraná,Palmeiras,1,3,VISITANTE
4684,brasileiro-a,2005,25,11-09,Santos,Flamengo,0,0,EMPATE
4685,brasileiro-a,2005,25,11-09,Vasco,Juventude,5,2,MANDANTE
4686,brasileiro-a,2005,25,10-09,Goias,Cruzeiro,1,0,MANDANTE
4687,brasileiro-a,2005,25,10-09,Sao Caetano,Paysandu,1,2,VISITANTE
4688,brasileiro-a,2005,24,08-09,Flamengo,Internacional,1,1,EMPATE
4689,brasileiro-a,2005,24,08-09,Palmeiras,Coritiba,1,1,EMPATE
