,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado
326,brasileiro-a,2017,14,16-07,Palmeiras,Vitória,4,2,MANDANTE
327,brasileiro-a,2017,14,15-07,Corinthians,Atlético-PR,2,2,EMPATE
328,brasileiro-a,2017,13,13-07,Avaí,Coritiba,1,4,VISITANTE
329,brasileiro-a,2017,13,13-07,Flamengo,Grêmio,0,1,VISITANTE
330,brasileiro-a,2017,13,13-07,São Paulo,Atlético-GO,2,2,EMPATE
331,brasileiro-a,2017,13,13-07,Sport Recife,Chapecoense,3,0,MANDANTE
332,brasileiro-a,2017,13,12-07,Atlético-PR,Cruzeiro,0,2,VISITANTE
333,brasileiro-a,2017,13,12-07,Palmeiras,Corinthians,0,2,VISITANTE
334,brasileiro-a,2017,13,12-07,Vitória,Vasco,1,4,VISITANTE
335,brasileiro-a,2017,13,12-07,Fluminense,Botafogo,0,1,VISITANTE
336,brasileiro-a,2017,13,12-07,Atlético-MG,Santos,0,1,VISITANTE
337,brasileiro-a,2017,13,12-07,Ponte Preta,Bahia,0,3,VISITANTE
338,brasileiro-a,2017,12,10-07,Coritiba,Sport Recife,0,3,VISITANTE
339,brasileiro-a,2017,12,09-07,Botafogo,Atlético-MG,1,1,EMPATE
340,brasileiro-a,2017,12,09-07,Santos,São Paulo,3,2,MANDANTE
341,brasileiro-a,2017,12,09-07,Bahia,Fluminense,1,1,EMPATE
342,brasileiro-a,2017,12,09-07,Cruzeiro,Palmeiras,3,1,MANDANTE
343,brasileiro-a,2017,12,09-07,Grêmio,Avaí,0,2,VISITANTE
344,brasileiro-a,2017,12,09-07,Chapecoense,Atlético-PR,1,1,EMPATE
345,brasileiro-a,2017,12,08-07,Corinthians,Ponte Preta,2,0,MANDANTE
346,brasileiro-a,2017,12,08-07,Vasco,Flamengo,0,1,VISITANTE
347,brasileiro-a,2017,12,08-07,Atlético-GO,Vitória,1,2,VISITANTE
348,brasileiro-a,2017,11,03-07,Fluminense,Chapecoense,3,3,EMPATE
349,brasileiro-a,2017,11,02-07,Avaí,Ponte Preta,0,0,EMPATE
350,brasileiro-a,2017,11,02-07,Coritiba,Vasco,2,2,EMPATE
351,brasileiro-a,2017,11,02-07,Atlético-MG,Cruzeiro,3,1,MANDANTE
352,brasileiro-a,2017,11,02-07,Corinthians,Botafogo,1,0,MANDANTE
353,brasileiro-a,2017,11,02-07,Flamengo,São Paulo,2,0,MANDANTE
354,brasileiro-a,2017,11,02-07,Sport Recife,Atlético-PR,1,0,MANDANTE
355,brasileiro-a,2017,11,02-07,Vitória,Bahia,0,0,EMPATE
356,brasileiro-a,2017,11,01-07,Atlético-GO,Santos,1,1,EMPATE
357,brasileiro-a,2017,11,01-07,Palmeiras,Grêmio,1,0,MANDANTE
358,brasileiro-a,2017,10,26-06,Botafogo,Avaí,0,2,VISITANTE
359,brasileiro-a,2017,10,25-06,Chapecoense,Atlético-MG,0,1,VISITANTE
360,brasileiro-a,2017,10,25-06,Bahia,Flamengo,0,1,VISITANTE
361,brasileiro-a,2017,10,25-06,Atlético-PR,Vitória,4,1,MANDANTE
362,brasileiro-a,2017,10,25-06,Cruzeiro,Coritiba,2,0,MANDANTE
363,brasileiro-a,2017,10,25-06,Grêmio,Corinthians,0,1,VISITANTE
364,brasileiro-a,2017,10,25-06,Ponte Preta,Palmeiras,1,2,VISITANTE
365,brasileiro-a,2017,10,25-06,São Paulo,Fluminense,1,1,EMPATE
366,brasileiro-a,2017,10,25-06,Vasco,Atlético-GO,1,0,MANDANTE
367,brasileiro-a,2017,10,24-06,Santos,Sport Recife,0,1,VISITANTE
368,brasileiro-a,2017,9,22-06,Flamengo,Chapecoense,5,1,MANDANTE
369,brasileiro-a,2017,9,22-06,Grêmio,Coritiba,2,0,MANDANTE
370,brasileiro-a,2017,9,22-06,Corinthians,Bahia,3,0,MANDANTE
371,brasileiro-a,2017,9,22-06,Ponte Preta,Cruzeiro,1,0,MANDANTE
372,brasileiro-a,2017,9,21-06,Atlético-MG,Sport Recife,2,2,EMPATE
373,brasileiro-a,2017,9,21-06,Atlético-PR,São Paulo,1,0,MANDANTE
374,brasileiro-a,2017,9,21-06,Avaí,Fluminense,0,3,VISITANTE
375,brasileiro-a,2017,9,21-06,Botafogo,Vasco,3,1,MANDANTE
376,brasileiro-a,2017,9,21-06,Palmeiras,Atlético-GO,1,0,MANDANTE
377,brasileiro-a,2017,9,21-06,Vitória,Santos,0,2,VISITANTE
378,brasileiro-a,2017,8,19-06,Cruzeiro,Grêmio,3,3,EMPATE
379,brasileiro-a,2017,8,18-06,Sport Recife,Vitória,1,3,VISITANTE
380,brasileiro-a,2017,8,18-06,Bahia,Palmeiras,2,4,VISITANTE
381,brasileiro-a,2017,8,18-06,Chapecoense,Botafogo,0,2,VISITANTE
382,brasileiro-a,2017,8,18-06,Fluminense,Flamengo,2,2,EMPATE
383,brasileiro-a,2017,8,18-06,São Paulo,Atlético-MG,1,2,VISITANTE
384,brasileiro-a,2017,8,18-06,Coritiba,Corinthians,0,0,EMPATE
385,brasileiro-a,2017,8,17-06,Santos,Ponte Preta,0,0,EMPATE
386,brasileiro-a,2017,8,17-06,Vasco,Avaí,1,0,MANDANTE
387,brasileiro-a,2017,8,17-06,Atlético-GO,Atlético-PR,0,1,VISITANTE
388,brasileiro-a,2017,7,15-06,Fluminense,Grêmio,0,2,VISITANTE
389,brasileiro-a,2017,7,15-06,Coritiba,Bahia,0,0,EMPATE
390,brasileiro-a,2017,7,14-06,Chapecoense,Vasco,2,1,MANDANTE
391,brasileiro-a,2017,7,14-06,Corinthians,Cruzeiro,1,0,MANDANTE
392,brasileiro-a,2017,7,14-06,Santos,Palmeiras,1,0,MANDANTE
393,brasileiro-a,2017,7,14-06,Flamengo,Ponte Preta,2,0,MANDANTE
394,brasileiro-a,2017,7,14-06,Atlético-GO,Avaí,3,1,MANDANTE
395,brasileiro-a,2017,7,14-06,Atlético-MG,Atlético-PR,0,1,VISITANTE
396,brasileiro-a,2017,7,14-06,Sport Recife,São Paulo,0,0,EMPATE
397,brasileiro-a,2017,7,14-06,Vitória,Botafogo,2,2,EMPATE
398,brasileiro-a,2017,6,12-06,Grêmio,Bahia,1,0,MANDANTE
399,brasileiro-a,2017,6,11-06,Atlético-PR,Santos,0,2,VISITANTE
400,brasileiro-a,2017,6,11-06,Cruzeiro,Atlético-GO,2,0,MANDANTE
401,brasileiro-a,2017,6,11-06,Avaí,Flamengo,1,1,EMPATE
402,brasileiro-a,2017,6,11-06,Corinthians,São Paulo,3,2,MANDANTE
403,brasileiro-a,2017,6,11-06,Ponte Preta,Chapecoense,3,2,MANDANTE
404,brasileiro-a,2017,6,11-06,Vitória,Atlético-MG,2,0,MANDANTE
405,brasileiro-a,2017,6,11-06,Botafogo,Coritiba,2,2,EMPATE
406,brasileiro-a,2017,6,10-06,Vasco,Sport Recife,2,1,MANDANTE
407,brasileiro-a,2017,6,10-06,Palmeiras,Fluminense,3,1,MANDANTE
408,brasileiro-a,2017,5,08-06,Bahia,Cruzeiro,1,0,MANDANTE
409,brasileiro-a,2017,5,08-06,Chapecoense,Grêmio,3,6,VISITANTE
410,brasileiro-a,2017,5,08-06,Atlético-GO,Ponte Preta,3,0,MANDANTE
411,brasileiro-a,2017,5,08-06,São Paulo,Vitória,2,0,MANDANTE
412,brasileiro-a,2017,5,07-06,Sport Recife,Flamengo,2,0,MANDANTE
413,brasileiro-a,2017,5,07-06,Vasco,Corinthians,2,5,VISITANTE
414,brasileiro-a,2017,5,07-06,Santos,Botafogo,1,0,MANDANTE
415,brasileiro-a,2017,5,07-06,Atlético-MG,Avaí,1,0,MANDANTE
416,brasileiro-a,2017,5,07-06,Coritiba,Palmeiras,1,0,MANDANTE
417,brasileiro-a,2017,5,06-06,Fluminense,Atlético-PR,1,1,EMPATE
418,brasileiro-a,2017,4,05-06,Bahia,Atlético-GO,3,0,MANDANTE
419,brasileiro-a,2017,4,04-06,Cruzeiro,Chapecoense,0,2,VISITANTE
420,brasileiro-a,2017,4,04-06,Grêmio,Vasco,2,0,MANDANTE
421,brasileiro-a,2017,4,04-06,Palmeiras,Atlético-MG,0,0,EMPATE
422,brasileiro-a,2017,4,04-06,Ponte Preta,São Paulo,1,0,MANDANTE
423,brasileiro-a,2017,4,04-06,Avaí,Sport Recife,1,0,MANDANTE
424,brasileiro-a,2017,4,04-06,Flamengo,Botafogo,0,0,EMPATE
425,brasileiro-a,2017,4,03-06,Corinthians,Santos,2,0,MANDANTE
426,brasileiro-a,2017,4,03-06,Fluminense,Vitória,2,1,MANDANTE
427,brasileiro-a,2017,4,03-06,Coritiba,Atlético-PR,1,0,MANDANTE
428,brasileiro-a,2017,3,29-05,Chapecoense,Avaí,2,0,MANDANTE
429,brasileiro-a,2017,3,28-05,Botafogo,Bahia,1,0,MANDANTE
430,brasileiro-a,2017,3,28-05,Sport Recife,Grêmio,4,3,MANDANTE
431,brasileiro-a,2017,3,28-05,Atlético-GO,Corinthians,0,1,VISITANTE
432,brasileiro-a,2017,3,28-05,Atlético-PR,Flamengo,1,1,EMPATE
433,brasileiro-a,2017,3,28-05,Santos,Cruzeiro,0,1,VISITANTE
434,brasileiro-a,2017,3,28-05,Atlético-MG,Ponte Preta,2,2,EMPATE
435,brasileiro-a,2017,3,27-05,Vitória,Coritiba,0,1,VISITANTE
436,brasileiro-a,2017,3,27-05,São Paulo,Palmeiras,2,0,MANDANTE
437,brasileiro-a,2017,3,27-05,Vasco,Fluminense,3,2,MANDANTE
438,brasileiro-a,2017,2,22-05,São Paulo,Avaí,2,0,MANDANTE
439,brasileiro-a,2017,2,21-05,Sport Recife,Cruzeiro,1,1,EMPATE
440,brasileiro-a,2017,2,21-05,Botafogo,Ponte Preta,2,0,MANDANTE
441,brasileiro-a,2017,2,21-05,Atlético-MG,Fluminense,1,2,VISITANTE
442,brasileiro-a,2017,2,21-05,Atlético-PR,Grêmio,0,2,VISITANTE
443,brasileiro-a,2017,2,21-05,Vitória,Corinthians,0,1,VISITANTE
444,brasileiro-a,2017,2,21-05,Vasco,Bahia,2,1,MANDANTE
445,brasileiro-a,2017,2,20-05,Atlético-GO,Flamengo,0,3,VISITANTE
446,brasileiro-a,2017,2,20-05,Chapecoense,Palmeiras,1,0,MANDANTE
447,brasileiro-a,2017,2,20-05,Santos,Coritiba,1,0,MANDANTE
448,brasileiro-a,2017,1,15-05,Coritiba,Atlético-GO,4,1,MANDANTE
449,brasileiro-a,2017,1,14-05,Grêmio,Botafogo,2,0,MANDANTE
450,brasileiro-a,2017,1,14-05,Avaí,Vitória,0,0,EMPATE
451,brasileiro-a,2017,1,14-05,Bahia,Atlético-PR,6,2,MANDANTE
452,brasileiro-a,2017,1,14-05,Cruzeiro,São Paulo,1,0,MANDANTE
453,brasileiro-a,2017,1,14-05,Palmeiras,Vasco,4,0,MANDANTE
454,brasileiro-a,2017,1,14-05,Ponte Preta,Sport Recife,4,0,MANDANTE
455,brasileiro-a,2017,1,14-05,Fluminense,Santos,3,2,MANDANTE
456,brasileiro-a,2017,1,13-05,Corinthians,Chapecoense,1,1,EMPATE
457,brasileiro-a,2017,1,13-05,Flamengo,Atlético-MG,1,1,EMPATE
458,brasileiro-a,2016,38,11-12,Atlético-PR,Flamengo,0,0,EMPATE
459,brasileiro-a,2016,38,11-12,Chapecoense,Atlético-MG,0,0,EMPATE
460,brasileiro-a,2016,38,11-12,Cruzeiro,Corinthians,3,2,MANDANTE
461,brasileiro-a,2016,38,11-12,Fluminense,Internacional,1,1,EMPATE
462,brasileiro-a,2016,38,11-12,Grêmio,Botafogo,0,1,VISITANTE
463,brasileiro-a,2016,38,11-12,Ponte Preta,Coritiba,2,0,MANDANTE
464,brasileiro-a,2016,38,11-12,Santos,América-MG,1,0,MANDANTE
465,brasileiro-a,2016,38,11-12,São Paulo,Santa Cruz,5,0,MANDANTE
466,brasileiro-a,2016,38,11-12,Sport Recife,Figueirense,2,0,MANDANTE
467,brasileiro-a,2016,38,11-12,Vitória,Palmeiras,1,2,VISITANTE
468,brasileiro-a,2016,37,28-11,Coritiba,Vitória,0,1,VISITANTE
469,brasileiro-a,2016,37,27-11,Figueirense,Fluminense,1,0,MANDANTE
470,brasileiro-a,2016,37,27-11,Santa Cruz,Grêmio,5,1,MANDANTE
471,brasileiro-a,2016,37,27-11,Atlético-MG,São Paulo,1,2,VISITANTE
472,brasileiro-a,2016,37,27-11,Flamengo,Santos,2,0,MANDANTE
473,brasileiro-a,2016,37,27-11,Internacional,Cruzeiro,1,0,MANDANTE
474,brasileiro-a,2016,37,27-11,Palmeiras,Chapecoense,1,0,MANDANTE
475,brasileiro-a,2016,37,26-11,Corinthians,Atlético-PR,0,0,EMPATE
476,brasileiro-a,2016,37,26-11,América-MG,Sport Recife,2,2,EMPATE
477,brasileiro-a,2016,37,26-11,Botafogo,Ponte Preta,1,1,EMPATE
478,brasileiro-a,2016,36,21-11,Corinthians,Internacional,1,0,MANDANTE
479,brasileiro-a,2016,36,20-11,Chapecoense,São Paulo,2,0,MANDANTE
480,brasileiro-a,2016,36,20-11,Flamengo,Coritiba,2,2,EMPATE
481,brasileiro-a,2016,36,20-11,Santa Cruz,Atlético-MG,3,3,EMPATE
482,brasileiro-a,2016,36,20-11,Atlético-PR,Sport Recife,2,0,MANDANTE
483,brasileiro-a,2016,36,20-11,Cruzeiro,Santos,2,2,EMPATE
484,brasileiro-a,2016,36,20-11,Grêmio,América-MG,3,0,MANDANTE
485,brasileiro-a,2016,36,20-11,Palmeiras,Botafogo,1,0,MANDANTE
486,brasileiro-a,2016,36,20-11,Ponte Preta,Fluminense,1,0,MANDANTE
487,brasileiro-a,2016,36,20-11,Vitória,Figueirense,4,0,MANDANTE
488,brasileiro-a,2016,35,17-11,Atlético-MG,Palmeiras,1,1,EMPATE
489,brasileiro-a,2016,35,17-11,Internacional,Ponte Preta,1,1,EMPATE
490,brasileiro-a,2016,35,17-11,Santos,Vitória,3,2,MANDANTE
491,brasileiro-a,2016,35,17-11,São Paulo,Grêmio,1,1,EMPATE
492,brasileiro-a,2016,35,16-11,América-MG,Flamengo,0,1,VISITANTE
493,brasileiro-a,2016,35,16-11,Figueirense,Corinthians,1,1,EMPATE
494,brasileiro-a,2016,35,16-11,Sport Recife,Cruzeiro,0,1,VISITANTE
495,brasileiro-a,2016,35,16-11,Coritiba,Santa Cruz,1,0,MANDANTE
496,brasileiro-a,2016,35,16-11,Botafogo,Chapecoense,0,2,VISITANTE
497,brasileiro-a,2016,35,15-11,Fluminense,Atlético-PR,1,1,EMPATE
498,brasileiro-a,2016,34,07-11,Grêmio,Sport Recife,0,3,VISITANTE
499,brasileiro-a,2016,34,06-11,Chapecoense,Figueirense,1,0,MANDANTE
500,brasileiro-a,2016,34,06-11,Coritiba,Atlético-MG,2,0,MANDANTE
501,brasileiro-a,2016,34,06-11,Cruzeiro,Fluminense,4,2,MANDANTE
502,brasileiro-a,2016,34,06-11,Palmeiras,Internacional,1,0,MANDANTE
503,brasileiro-a,2016,34,06-11,Santa Cruz,América-MG,1,0,MANDANTE
504,brasileiro-a,2016,34,06-11,Vitória,Atlético-PR,3,2,MANDANTE
505,brasileiro-a,2016,34,06-11,Ponte Preta,Santos,1,2,VISITANTE
506,brasileiro-a,2016,34,05-11,São Paulo,Corinthians,4,0,MANDANTE
507,brasileiro-a,2016,34,05-11,Flamengo,Botafogo,0,0,EMPATE
508,brasileiro-a,2016,33,31-10,América-MG,São Paulo,1,0,MANDANTE
509,brasileiro-a,2016,33,29-10,Figueirense,Grêmio,0,0,EMPATE
510,brasileiro-a,2016,33,29-10,Santos,Palmeiras,1,0,MANDANTE
511,brasileiro-a,2016,33,29-10,Botafogo,Coritiba,0,0,EMPATE
512,brasileiro-a,2016,33,29-10,Internacional,Santa Cruz,1,1,EMPATE
513,brasileiro-a,2016,33,29-10,Atlético-MG,Flamengo,2,2,EMPATE
514,brasileiro-a,2016,33,29-10,Atlético-PR,Cruzeiro,1,0,MANDANTE
515,brasileiro-a,2016,33,29-10,Corinthians,Chapecoense,1,1,EMPATE
516,brasileiro-a,2016,33,28-10,Fluminense,Vitória,2,2,EMPATE
517,brasileiro-a,2016,33,27-10,Sport Recife,Ponte Preta,1,0,MANDANTE
518,brasileiro-a,2016,32,24-10,América-MG,Atlético-PR,1,0,MANDANTE
519,brasileiro-a,2016,32,23-10,Atlético-MG,Figueirense,3,0,MANDANTE
520,brasileiro-a,2016,32,23-10,Chapecoense,Santos,0,1,VISITANTE
521,brasileiro-a,2016,32,23-10,Coritiba,Fluminense,1,1,EMPATE
522,brasileiro-a,2016,32,23-10,Flamengo,Corinthians,2,2,EMPATE
523,brasileiro-a,2016,32,23-10,Grêmio,Internacional,0,0,EMPATE
524,brasileiro-a,2016,32,23-10,Palmeiras,Sport Recife,2,1,MANDANTE
525,brasileiro-a,2016,32,23-10,Vitória,Cruzeiro,0,1,VISITANTE
526,brasileiro-a,2016,32,22-10,São Paulo,Ponte Preta,2,0,MANDANTE
527,brasileiro-a,2016,32,19-10,Santa Cruz,Botafogo,0,1,VISITANTE
528,brasileiro-a,2016,31,17-10,Fluminense,São Paulo,1,2,VISITANTE
529,brasileiro-a,2016,31,16-10,Santos,Grêmio,1,1,EMPATE
530,brasileiro-a,2016,31,16-10,Sport Recife,Vitória,1,0,MANDANTE
531,brasileiro-a,2016,31,16-10,Corinthians,América-MG,2,0,MANDANTE
532,brasileiro-a,2016,31,16-10,Ponte Preta,Santa Cruz,3,0,MANDANTE
533,brasileiro-a,2016,31,16-10,Atlético-PR,Coritiba,2,0,MANDANTE
534,brasileiro-a,2016,31,16-10,Botafogo,Atlético-MG,3,2,MANDANTE
535,brasileiro-a,2016,31,16-10,Cruzeiro,Chapecoense,0,0,EMPATE
536,brasileiro-a,2016,31,16-10,Figueirense,Palmeiras,1,2,VISITANTE
537,brasileiro-a,2016,31,16-10,Internacional,Flamengo,2,1,MANDANTE
538,brasileiro-a,2016,30,13-10,Fluminense,Flamengo,1,2,VISITANTE
539,brasileiro-a,2016,30,13-10,Grêmio,Atlético-PR,1,0,MANDANTE
540,brasileiro-a,2016,30,13-10,São Paulo,Santos,0,1,VISITANTE
541,brasileiro-a,2016,30,13-10,Atlético-MG,América-MG,3,0,MANDANTE
542,brasileiro-a,2016,30,13-10,Palmeiras,Cruzeiro,0,0,EMPATE
543,brasileiro-a,2016,30,13-10,Ponte Preta,Vitória,2,0,MANDANTE
544,brasileiro-a,2016,30,12-10,Botafogo,Internacional,1,0,MANDANTE
545,brasileiro-a,2016,30,12-10,Santa Cruz,Corinthians,2,4,VISITANTE
546,brasileiro-a,2016,30,12-10,Coritiba,Figueirense,0,0,EMPATE
547,brasileiro-a,2016,30,12-10,Chapecoense,Sport Recife,3,0,MANDANTE
548,brasileiro-a,2016,29,09-10,América-MG,Palmeiras,0,2,VISITANTE
549,brasileiro-a,2016,29,09-10,Figueirense,Botafogo,0,1,VISITANTE
550,brasileiro-a,2016,29,09-10,Flamengo,Santa Cruz,3,0,MANDANTE
551,brasileiro-a,2016,29,08-10,Cruzeiro,Ponte Preta,2,0,MANDANTE
552,brasileiro-a,2016,29,06-10,Internacional,Coritiba,1,0,MANDANTE
553,brasileiro-a,2016,29,05-10,Sport Recife,São Paulo,1,1,EMPATE
554,brasileiro-a,2016,29,05-10,Corinthians,Atlético-MG,0,0,EMPATE
555,brasileiro-a,2016,29,05-10,Santos,Fluminense,2,1,MANDANTE
556,brasileiro-a,2016,29,05-10,Atlético-PR,Chapecoense,3,1,MANDANTE
557,brasileiro-a,2016,29,05-10,Vitória,Grêmio,0,1,VISITANTE
558,brasileiro-a,2016,28,03-10,Coritiba,América-MG,3,0,MANDANTE
559,brasileiro-a,2016,28,03-10,Santa Cruz,Palmeiras,2,3,VISITANTE
560,brasileiro-a,2016,28,01-10,Internacional,Figueirense,1,0,MANDANTE
561,brasileiro-a,2016,28,01-10,Cruzeiro,Grêmio,1,0,MANDANTE
562,brasileiro-a,2016,28,01-10,Botafogo,Corinthians,2,0,MANDANTE
563,brasileiro-a,2016,28,01-10,Ponte Preta,Atlético-MG,1,2,VISITANTE
564,brasileiro-a,2016,28,01-10,Chapecoense,Vitória,1,4,VISITANTE
565,brasileiro-a,2016,28,01-10,Santos,Atlético-PR,2,0,MANDANTE
566,brasileiro-a,2016,28,01-10,São Paulo,Flamengo,0,0,EMPATE
567,brasileiro-a,2016,28,01-10,Fluminense,Sport Recife,3,1,MANDANTE
568,brasileiro-a,2016,27,25-09,Atlético-MG,Internacional,3,1,MANDANTE
569,brasileiro-a,2016,27,25-09,Corinthians,Fluminense,0,1,VISITANTE
570,brasileiro-a,2016,27,25-09,Flamengo,Cruzeiro,2,1,MANDANTE
571,brasileiro-a,2016,27,25-09,Grêmio,Chapecoense,1,0,MANDANTE
572,brasileiro-a,2016,27,25-09,Vitória,São Paulo,2,0,MANDANTE
573,brasileiro-a,2016,27,25-09,Atlético-PR,Ponte Preta,3,0,MANDANTE
574,brasileiro-a,2016,27,25-09,Figueirense,Santa Cruz,3,1,MANDANTE
575,brasileiro-a,2016,27,24-09,América-MG,Botafogo,1,0,MANDANTE
576,brasileiro-a,2016,27,24-09,Sport Recife,Santos,1,0,MANDANTE
577,brasileiro-a,2016,27,24-09,Palmeiras,Coritiba,2,1,MANDANTE
578,brasileiro-a,2016,26,19-09,América-MG,Internacional,1,0,MANDANTE
579,brasileiro-a,2016,26,18-09,Santos,Santa Cruz,3,2,MANDANTE
580,brasileiro-a,2016,26,18-09,Vitória,Botafogo,0,1,VISITANTE
581,brasileiro-a,2016,26,18-09,Atlético-PR,São Paulo,1,0,MANDANTE
582,brasileiro-a,2016,26,18-09,Chapecoense,Ponte Preta,2,2,EMPATE
583,brasileiro-a,2016,26,18-09,Cruzeiro,Atlético-MG,1,1,EMPATE
584,brasileiro-a,2016,26,18-09,Grêmio,Fluminense,0,1,VISITANTE
585,brasileiro-a,2016,26,18-09,Sport Recife,Coritiba,0,1,VISITANTE
586,brasileiro-a,2016,26,18-09,Flamengo,Figueirense,2,0,MANDANTE
587,brasileiro-a,2016,26,17-09,Corinthians,Palmeiras,0,2,VISITANTE
588,brasileiro-a,2016,25,15-09,Internacional,Vitória,0,1,VISITANTE
589,brasileiro-a,2016,25,15-09,São Paulo,Cruzeiro,1,0,MANDANTE
590,brasileiro-a,2016,25,15-09,Atlético-MG,Sport Recife,1,0,MANDANTE
591,brasileiro-a,2016,25,15-09,Fluminense,Chapecoense,1,2,VISITANTE
592,brasileiro-a,2016,25,14-09,Coritiba,Corinthians,1,1,EMPATE
593,brasileiro-a,2016,25,14-09,Palmeiras,Flamengo,1,1,EMPATE
594,brasileiro-a,2016,25,14-09,Ponte Preta,Grêmio,3,0,MANDANTE
595,brasileiro-a,2016,25,14-09,Santa Cruz,Atlético-PR,1,0,MANDANTE
596,brasileiro-a,2016,25,14-09,Botafogo,Santos,0,1,VISITANTE
597,brasileiro-a,2016,25,14-09,Figueirense,América-MG,2,2,EMPATE
598,brasileiro-a,2016,24,12-09,Fluminense,Atlético-MG,4,2,MANDANTE
599,brasileiro-a,2016,24,11-09,Grêmio,Palmeiras,0,0,EMPATE
600,brasileiro-a,2016,24,11-09,Ponte Preta,América-MG,1,1,EMPATE
601,brasileiro-a,2016,24,11-09,Atlético-PR,Internacional,2,1,MANDANTE
602,brasileiro-a,2016,24,11-09,Cruzeiro,Botafogo,0,2,VISITANTE
603,brasileiro-a,2016,24,11-09,Santos,Corinthians,2,1,MANDANTE
604,brasileiro-a,2016,24,11-09,Sport Recife,Santa Cruz,5,3,MANDANTE
605,brasileiro-a,2016,24,11-09,Chapecoense,Coritiba,1,0,MANDANTE
606,brasileiro-a,2016,24,11-09,São Paulo,Figueirense,3,1,MANDANTE
607,brasileiro-a,2016,24,10-09,Vitória,Flamengo,1,2,VISITANTE
608,brasileiro-a,2016,23,08-09,América-MG,Cruzeiro,0,2,VISITANTE
609,brasileiro-a,2016,23,08-09,Internacional,Santos,2,1,MANDANTE
610,brasileiro-a,2016,23,08-09,Corinthians,Sport Recife,3,0,MANDANTE
611,brasileiro-a,2016,23,07-09,Coritiba,Grêmio,4,0,MANDANTE
612,brasileiro-a,2016,23,07-09,Flamengo,Ponte Preta,2,1,MANDANTE
613,brasileiro-a,2016,23,07-09,Palmeiras,São Paulo,2,1,MANDANTE
614,brasileiro-a,2016,23,07-09,Atlético-MG,Vitória,2,1,MANDANTE
615,brasileiro-a,2016,23,07-09,Botafogo,Fluminense,1,0,MANDANTE
616,brasileiro-a,2016,23,07-09,Figueirense,Atlético-PR,1,0,MANDANTE
617,brasileiro-a,2016,23,07-09,Santa Cruz,Chapecoense,2,2,EMPATE
618,brasileiro-a,2016,19,04-09,Botafogo,Grêmio,2,1,MANDANTE
619,brasileiro-a,2016,18,03-09,Fluminense,Figueirense,3,2,MANDANTE
620,brasileiro-a,2016,22,29-08,Atlético-PR,Botafogo,1,0,MANDANTE
621,brasileiro-a,2016,22,28-08,Sport Recife,Internacional,1,1,EMPATE
622,brasileiro-a,2016,22,28-08,Vitória,América-MG,2,1,MANDANTE
623,brasileiro-a,2016,22,28-08,Chapecoense,Flamengo,1,3,VISITANTE
624,brasileiro-a,2016,22,28-08,Fluminense,Palmeiras,0,2,VISITANTE
625,brasileiro-a,2016,22,28-08,Grêmio,Atlético-MG,1,1,EMPATE
626,brasileiro-a,2016,22,28-08,São Paulo,Coritiba,0,0,EMPATE
627,brasileiro-a,2016,22,28-08,Cruzeiro,Santa Cruz,2,0,MANDANTE
628,brasileiro-a,2016,22,28-08,Santos,Figueirense,0,1,VISITANTE
629,brasileiro-a,2016,22,27-08,Ponte Preta,Corinthians,2,0,MANDANTE
630,brasileiro-a,2016,21,22-08,Corinthians,Vitória,2,1,MANDANTE
631,brasileiro-a,2016,21,21-08,Figueirense,Cruzeiro,1,2,VISITANTE
632,brasileiro-a,2016,21,21-08,Coritiba,Santos,2,1,MANDANTE
633,brasileiro-a,2016,21,21-08,Internacional,São Paulo,1,1,EMPATE
634,brasileiro-a,2016,21,21-08,Palmeiras,Ponte Preta,2,2,EMPATE
635,brasileiro-a,2016,21,21-08,Santa Cruz,Fluminense,0,1,VISITANTE
636,brasileiro-a,2016,21,21-08,Atlético-MG,Atlético-PR,1,0,MANDANTE
637,brasileiro-a,2016,21,21-08,Flamengo,Grêmio,2,1,MANDANTE
638,brasileiro-a,2016,21,20-08,Botafogo,Sport Recife,3,0,MANDANTE
639,brasileiro-a,2016,21,19-08,América-MG,Chapecoense,1,2,VISITANTE
640,brasileiro-a,2016,20,15-08,Chapecoense,Internacional,1,0,MANDANTE
641,brasileiro-a,2016,20,14-08,Atlético-PR,Palmeiras,0,1,VISITANTE
642,brasileiro-a,2016,20,14-08,São Paulo,Botafogo,0,1,VISITANTE
643,brasileiro-a,2016,20,14-08,Cruzeiro,Coritiba,2,2,EMPATE
644,brasileiro-a,2016,20,14-08,Santos,Atlético-MG,3,0,MANDANTE
645,brasileiro-a,2016,20,14-08,Vitória,Santa Cruz,2,2,EMPATE
646,brasileiro-a,2016,20,14-08,Fluminense,América-MG,1,0,MANDANTE
647,brasileiro-a,2016,20,14-08,Grêmio,Corinthians,3,0,MANDANTE
648,brasileiro-a,2016,20,13-08,Ponte Preta,Figueirense,2,0,MANDANTE
649,brasileiro-a,2016,20,13-08,Sport Recife,Flamengo,1,0,MANDANTE
650,brasileiro-a,2016,19,08-08,Corinthians,Cruzeiro,1,1,EMPATE
651,brasileiro-a,2016,19,08-08,Atlético-MG,Chapecoense,3,1,MANDANTE
652,brasileiro-a,2016,19,07-08,Figueirense,Sport Recife,1,1,EMPATE
653,brasileiro-a,2016,19,07-08,Internacional,Fluminense,2,2,EMPATE
