,Unnamed: 0,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
4962,4962,brasileiro-a,2005,12,17-07,Palmeiras,Fortaleza,1,2,VISITANTE,17.0,10.0,0.53,0.4,0.5,0.4
4963,4963,brasileiro-a,2005,12,17-07,Atlético-MG,Atlético-PR,2,3,VISITANTE,22.0,21.0,0.4,0.27,0.2,0.17
4964,4964,brasileiro-a,2005,12,17-07,Coritiba,Botafogo,0,3,VISITANTE,13.0,8.0,0.2,0.47,0.4,0.43
4965,4965,brasileiro-a,2005,12,17-07,Flamengo,Vasco,1,0,MANDANTE,18.0,20.0,0.13,0.07,0.3,0.27
4966,4966,brasileiro-a,2005,12,17-07,Santos,São Paulo,2,1,MANDANTE,3.0,15.0,0.47,0.6,0.5,0.6
4967,4967,brasileiro-a,2005,12,16-07,Fluminense,Sao Caetano,0,1,VISITANTE,4.0,6.0,0.6,0.67,0.53,0.67
4968,4968,brasileiro-a,2005,12,16-07,Paraná,Corinthians,2,3,VISITANTE,9.0,5.0,0.6,0.8,0.6,0.6
4969,4969,brasileiro-a,2005,12,16-07,Goias,Brasiliense,1,3,VISITANTE,11.0,14.0,0.4,0.6,0.4,0.47
4970,4970,brasileiro-a,2005,12,16-07,Ponte Preta,Figueirense,2,1,MANDANTE,1.0,19.0,0.4,0.8,0.33,0.67
4971,4971,brasileiro-a,2005,11,10-07,Atlético-PR,Coritiba,1,0,MANDANTE,22.0,11.0,0.47,0.2,0.48,0.11
4972,4972,brasileiro-a,2005,11,10-07,Cruzeiro,Atlético-MG,2,1,MANDANTE,10.0,21.0,0.27,0.27,0.19,0.48
4973,4973,brasileiro-a,2005,11,10-07,Vasco,Internacional,2,4,VISITANTE,19.0,3.0,0.67,0.13,0.7,0.33
4974,4974,brasileiro-a,2005,11,10-07,Botafogo,Fluminense,1,2,VISITANTE,12.0,2.0,0.53,0.4,0.63,0.44
4975,4975,brasileiro-a,2005,11,10-07,Corinthians,Palmeiras,3,1,MANDANTE,5.0,15.0,0.6,0.6,0.44,0.56
4976,4976,brasileiro-a,2005,11,10-07,Goias,Santos,3,4,VISITANTE,8.0,4.0,0.4,0.6,0.56,0.52
4977,4977,brasileiro-a,2005,11,09-07,Sao Caetano,Ponte Preta,2,1,MANDANTE,9.0,1.0,1.0,0.4,0.74,0.48
4978,4978,brasileiro-a,2005,11,09-07,São Paulo,Flamengo,2,0,MANDANTE,13.0,20.0,0.13,0.33,0.3,0.44
4979,4979,brasileiro-a,2005,11,09-07,Juventude,Brasiliense,2,1,MANDANTE,6.0,16.0,0.6,0.33,0.44,0.56
4980,4980,brasileiro-a,2005,11,09-07,Paraná,Figueirense,3,0,MANDANTE,7.0,18.0,0.6,0.6,0.37,0.56
4981,4981,brasileiro-a,2005,11,09-07,Paysandu,Fortaleza,1,2,VISITANTE,17.0,14.0,0.33,0.53,0.44,0.41
4982,4982,brasileiro-a,2005,10,03-07,Internacional,Sao Caetano,2,1,MANDANTE,3.0,11.0,0.6,0.67,0.54,0.67
4983,4983,brasileiro-a,2005,10,03-07,Palmeiras,Botafogo,4,1,MANDANTE,13.0,9.0,0.4,0.4,0.5,0.38
4984,4984,brasileiro-a,2005,10,03-07,Santos,Juventude,0,0,EMPATE,4.0,8.0,0.47,0.53,0.58,0.58
4985,4985,brasileiro-a,2005,10,03-07,Brasiliense,Atlético-PR,2,1,MANDANTE,14.0,22.0,0.2,0.4,0.12,0.38
4986,4986,brasileiro-a,2005,10,03-07,Atlético-MG,Flamengo,3,1,MANDANTE,21.0,20.0,0.13,0.07,0.33,0.08
4987,4987,brasileiro-a,2005,10,03-07,Figueirense,Cruzeiro,0,0,EMPATE,18.0,12.0,0.4,0.53,0.5,0.38
4988,4988,brasileiro-a,2005,10,03-07,Fortaleza,Corinthians,2,1,MANDANTE,16.0,7.0,0.8,0.33,0.62,0.38
4989,4989,brasileiro-a,2005,10,02-07,Vasco,Goias,1,2,VISITANTE,19.0,5.0,0.6,0.33,0.46,0.38
4990,4990,brasileiro-a,2005,10,02-07,Coritiba,Paysandu,3,1,MANDANTE,6.0,17.0,0.53,0.47,0.46,0.42
4991,4991,brasileiro-a,2005,10,02-07,Fluminense,Paraná,0,1,VISITANTE,2.0,10.0,0.47,0.53,0.5,0.71
4992,4992,brasileiro-a,2005,9,26-06,Atlético-PR,Fortaleza,0,0,EMPATE,22.0,20.0,0.47,0.13,0.38,0.1
4993,4993,brasileiro-a,2005,9,26-06,Cruzeiro,Vasco,3,3,EMPATE,11.0,17.0,0.27,0.53,0.38,0.52
4994,4994,brasileiro-a,2005,9,26-06,Paysandu,Palmeiras,2,1,MANDANTE,14.0,15.0,0.4,0.53,0.43,0.38
4995,4995,brasileiro-a,2005,9,26-06,Botafogo,Figueirense,0,1,VISITANTE,6.0,19.0,0.33,0.6,0.29,0.57
4996,4996,brasileiro-a,2005,9,26-06,Corinthians,Fluminense,0,1,VISITANTE,5.0,2.0,0.53,1.0,0.67,0.71
4997,4997,brasileiro-a,2005,9,26-06,Goias,Coritiba,2,1,MANDANTE,8.0,10.0,0.47,0.4,0.48,0.38
4998,4998,brasileiro-a,2005,9,26-06,Sao Caetano,Santos,1,3,VISITANTE,9.0,3.0,0.33,0.6,0.52,0.62
4999,4999,brasileiro-a,2005,9,25-06,Flamengo,Brasiliense,3,4,VISITANTE,18.0,16.0,0.2,0.33,0.29,0.38
5000,5000,brasileiro-a,2005,9,25-06,São Paulo,Internacional,1,3,VISITANTE,12.0,4.0,0.67,0.53,0.62,0.57
5001,5001,brasileiro-a,2005,9,25-06,Juventude,Ponte Preta,1,3,VISITANTE,7.0,1.0,0.67,0.67,0.67,0.67
5002,5002,brasileiro-a,2005,9,25-06,Paraná,Atlético-MG,1,0,MANDANTE,13.0,21.0,0.07,0.47,0.1,0.43
5003,5003,brasileiro-a,2005,8,19-06,Fortaleza,Santos,0,0,EMPATE,17.0,6.0,0.47,0.4,0.56,0.39
5004,5004,brasileiro-a,2005,8,19-06,Juventude,Cruzeiro,0,0,EMPATE,5.0,11.0,0.47,0.67,0.56,0.72
5005,5005,brasileiro-a,2005,8,19-06,São Paulo,Botafogo,1,0,MANDANTE,10.0,4.0,0.6,0.53,0.67,0.5
5006,5006,brasileiro-a,2005,8,19-06,Coritiba,Paraná,2,1,MANDANTE,8.0,14.0,0.53,0.47,0.5,0.39
5007,5007,brasileiro-a,2005,8,19-06,Fluminense,Internacional,3,0,MANDANTE,2.0,9.0,0.87,0.53,0.72,0.61
5008,5008,brasileiro-a,2005,8,18-06,Atlético-MG,Sao Caetano,2,3,VISITANTE,21.0,7.0,0.6,0.07,0.56,0.11
5009,5009,brasileiro-a,2005,8,18-06,Flamengo,Atlético-PR,1,1,EMPATE,15.0,22.0,0.07,0.27,0.06,0.39
5010,5010,brasileiro-a,2005,8,18-06,Ponte Preta,Goias,2,0,MANDANTE,1.0,12.0,0.47,0.67,0.44,0.61
5011,5011,brasileiro-a,2005,8,18-06,Brasiliense,Corinthians,2,4,VISITANTE,19.0,3.0,0.8,0.4,0.67,0.33
5012,5012,brasileiro-a,2005,8,18-06,Figueirense,Paysandu,3,3,EMPATE,20.0,18.0,0.47,0.33,0.39,0.28
5013,5013,brasileiro-a,2005,8,18-06,Palmeiras,Vasco,5,2,MANDANTE,13.0,16.0,0.47,0.2,0.44,0.33
5014,5014,brasileiro-a,2005,7,12-06,Corinthians,Flamengo,4,2,MANDANTE,7.0,15.0,0.47,0.6,0.47,0.6
5015,5015,brasileiro-a,2005,7,12-06,Internacional,Atlético-MG,1,1,EMPATE,6.0,20.0,0.07,0.8,0.07,0.8
5016,5016,brasileiro-a,2005,7,12-06,Paysandu,São Paulo,2,2,EMPATE,18.0,12.0,0.53,0.4,0.53,0.4
5017,5017,brasileiro-a,2005,7,12-06,Santos,Fluminense,1,1,EMPATE,5.0,4.0,0.67,0.6,0.67,0.6
5018,5018,brasileiro-a,2005,7,12-06,Vasco,Coritiba,2,2,EMPATE,14.0,11.0,0.4,0.47,0.4,0.47
5019,5019,brasileiro-a,2005,7,11-06,Botafogo,Juventude,3,2,MANDANTE,1.0,2.0,0.87,0.6,0.87,0.6
5020,5020,brasileiro-a,2005,7,11-06,Goias,Palmeiras,2,1,MANDANTE,8.0,16.0,0.4,0.33,0.4,0.33
5021,5021,brasileiro-a,2005,7,11-06,Atlético-PR,Figueirense,0,0,EMPATE,22.0,21.0,0.27,0.0,0.27,0.0
5022,5022,brasileiro-a,2005,7,11-06,Cruzeiro,Ponte Preta,1,2,VISITANTE,9.0,3.0,0.53,0.67,0.53,0.67
5023,5023,brasileiro-a,2005,7,11-06,Paraná,Fortaleza,3,0,MANDANTE,13.0,17.0,0.47,0.4,0.47,0.4
5024,5024,brasileiro-a,2005,7,11-06,Sao Caetano,Brasiliense,2,0,MANDANTE,10.0,19.0,0.4,0.47,0.4,0.47
5025,5025,brasileiro-a,2005,6,29-05,Botafogo,Atlético-PR,2,0,MANDANTE,5.0,22.0,0.0,0.5,0.0,0.5
5026,5026,brasileiro-a,2005,6,29-05,Coritiba,Juventude,1,2,VISITANTE,9.0,1.0,0.83,0.5,0.83,0.5
5027,5027,brasileiro-a,2005,6,29-05,Internacional,Fortaleza,1,0,MANDANTE,4.0,15.0,0.58,0.75,0.58,0.75
5028,5028,brasileiro-a,2005,6,29-05,Atlético-MG,Corinthians,0,1,VISITANTE,20.0,8.0,0.5,0.08,0.5,0.08
5029,5029,brasileiro-a,2005,6,29-05,Brasiliense,Paraná,1,0,MANDANTE,17.0,19.0,0.5,0.25,0.5,0.25
5030,5030,brasileiro-a,2005,6,29-05,Flamengo,Fluminense,0,0,EMPATE,12.0,2.0,0.75,0.5,0.75,0.5
5031,5031,brasileiro-a,2005,6,29-05,Palmeiras,Santos,2,1,MANDANTE,16.0,3.0,0.75,0.25,0.75,0.25
5032,5032,brasileiro-a,2005,6,29-05,Ponte Preta,Vasco,4,2,MANDANTE,6.0,14.0,0.58,0.42,0.58,0.42
5033,5033,brasileiro-a,2005,6,28-05,Figueirense,Sao Caetano,2,0,MANDANTE,21.0,13.0,0.58,0.08,0.58,0.08
5034,5034,brasileiro-a,2005,6,28-05,São Paulo,Cruzeiro,1,1,EMPATE,11.0,7.0,0.75,0.58,0.75,0.58
5035,5035,brasileiro-a,2005,6,28-05,Paysandu,Goias,1,0,MANDANTE,18.0,10.0,0.42,0.25,0.42,0.25
5036,5036,brasileiro-a,2005,5,22-05,Atlético-PR,Internacional,1,3,VISITANTE,22.0,6.0,0.67,0.0,0.67,0.0
5037,5037,brasileiro-a,2005,5,22-05,Corinthians,Figueirense,2,1,MANDANTE,15.0,21.0,0.11,0.33,0.11,0.33
5038,5038,brasileiro-a,2005,5,22-05,Cruzeiro,Palmeiras,2,0,MANDANTE,4.0,18.0,0.33,0.67,0.33,0.67
5039,5039,brasileiro-a,2005,5,22-05,Santos,Atlético-MG,3,0,MANDANTE,1.0,17.0,0.11,0.67,0.11,0.67
5040,5040,brasileiro-a,2005,5,22-05,Sao Caetano,Flamengo,1,0,MANDANTE,10.0,14.0,0.67,0.44,0.67,0.44
5041,5041,brasileiro-a,2005,5,22-05,Vasco,São Paulo,3,1,MANDANTE,11.0,12.0,0.78,0.44,0.78,0.44
5042,5042,brasileiro-a,2005,5,21-05,Fluminense,Coritiba,2,4,VISITANTE,2.0,5.0,0.33,1.0,0.33,1.0
5043,5043,brasileiro-a,2005,5,21-05,Goias,Botafogo,4,0,MANDANTE,8.0,7.0,0.67,0.22,0.67,0.22
5044,5044,brasileiro-a,2005,5,21-05,Fortaleza,Brasiliense,2,0,MANDANTE,13.0,19.0,0.33,0.44,0.33,0.44
5045,5045,brasileiro-a,2005,5,21-05,Juventude,Paysandu,2,0,MANDANTE,3.0,20.0,0.33,0.78,0.33,0.78
5046,5046,brasileiro-a,2005,5,21-05,Paraná,Ponte Preta,1,1,EMPATE,16.0,9.0,0.44,0.56,0.44,0.56
5047,5047,brasileiro-a,2005,4,15-05,Atlético-PR,Corinthians,1,2,VISITANTE,22.0,19.0,0.0,0.0,0.0,0.0
5048,5048,brasileiro-a,2005,4,15-05,Brasiliense,Fluminense,0,3,VISITANTE,18.0,1.0,1.0,0.5,1.0,0.5
5049,5049,brasileiro-a,2005,4,15-05,Cruzeiro,Goias,3,1,MANDANTE,6.0,12.0,0.33,0.5,0.33,0.5
5050,5050,brasileiro-a,2005,4,15-05,Flamengo,Santos,2,1,MANDANTE,8.0,2.0,1.0,0.5,1.0,0.5
5051,5051,brasileiro-a,2005,4,15-05,Juventude,Vasco,4,1,MANDANTE,4.0,14.0,0.67,0.67,0.67,0.67
5052,5052,brasileiro-a,2005,4,15-05,Palmeiras,Paraná,1,2,VISITANTE,16.0,13.0,0.33,0.5,0.33,0.5
5053,5053,brasileiro-a,2005,4,15-05,Paysandu,Sao Caetano,3,2,MANDANTE,20.0,11.0,0.67,0.0,0.67,0.0
5054,5054,brasileiro-a,2005,4,14-05,Botafogo,Atlético-MG,2,1,MANDANTE,3.0,15.0,0.17,0.5,0.17,0.5
5055,5055,brasileiro-a,2005,4,14-05,Figueirense,Internacional,1,2,VISITANTE,21.0,10.0,0.5,0.17,0.5,0.17
5056,5056,brasileiro-a,2005,4,14-05,Fortaleza,Ponte Preta,2,1,MANDANTE,17.0,7.0,0.67,0.17,0.67,0.17
5057,5057,brasileiro-a,2005,4,14-05,São Paulo,Coritiba,1,0,MANDANTE,5.0,9.0,0.5,0.67,0.5,0.67
5058,5058,brasileiro-a,2005,3,08-05,Atlético-MG,Brasiliense,0,1,VISITANTE,11.0,14.0,0.0,0.33,0.0,0.33
5059,5059,brasileiro-a,2005,3,08-05,Sao Caetano,Fortaleza,2,1,MANDANTE,8.0,18.0,0.33,0.33,0.33,0.33
5060,5060,brasileiro-a,2005,3,08-05,Corinthians,São Paulo,1,5,VISITANTE,20.0,10.0,0.33,0.0,0.33,0.0
5061,5061,brasileiro-a,2005,3,08-05,Coritiba,Palmeiras,1,0,MANDANTE,5.0,13.0,1.0,0.0,1.0,0.0
5062,5062,brasileiro-a,2005,3,08-05,Fluminense,Cruzeiro,2,1,MANDANTE,2.0,12.0,1.0,1.0,1.0,1.0
5063,5063,brasileiro-a,2005,3,08-05,Internacional,Flamengo,1,0,MANDANTE,16.0,15.0,1.0,0.0,1.0,0.0
5064,5064,brasileiro-a,2005,3,07-05,Ponte Preta,Paysandu,2,0,MANDANTE,3.0,22.0,0.0,0.33,0.0,0.33
5065,5065,brasileiro-a,2005,3,07-05,Santos,Atlético-PR,2,1,MANDANTE,1.0,21.0,0.0,1.0,0.0,1.0
5066,5066,brasileiro-a,2005,3,07-05,Goias,Figueirense,0,0,EMPATE,6.0,19.0,0.0,0.33,0.0,0.33
5067,5067,brasileiro-a,2005,3,07-05,Paraná,Juventude,2,2,EMPATE,17.0,7.0,1.0,0.33,1.0,0.33
5068,5068,brasileiro-a,2005,2,01-05,Coritiba,Santos,2,3,VISITANTE,11.0,1.0,0.0,0.0,0.0,0.0
5069,5069,brasileiro-a,2005,2,01-05,Paysandu,Fluminense,1,2,VISITANTE,21.0,3.0,0.0,0.0,0.0,0.0
5070,5070,brasileiro-a,2005,2,01-05,Botafogo,Corinthians,3,1,MANDANTE,2.0,17.0,0.0,0.0,0.0,0.0
5071,5071,brasileiro-a,2005,2,01-05,Cruzeiro,Internacional,3,2,MANDANTE,8.0,20.0,0.0,0.0,0.0,0.0
5072,5072,brasileiro-a,2005,2,01-05,Figueirense,Flamengo,0,1,VISITANTE,22.0,10.0,0.0,0.0,0.0,0.0
5073,5073,brasileiro-a,2005,2,01-05,Juventude,Atlético-PR,1,0,MANDANTE,9.0,19.0,0.0,0.0,0.0,0.0
5074,5074,brasileiro-a,2005,2,30-04,Ponte Preta,Atlético-MG,3,3,EMPATE,6.0,4.0,0.0,0.0,0.0,0.0
5075,5075,brasileiro-a,2005,2,30-04,São Paulo,Paraná,1,1,EMPATE,15.0,18.0,0.0,0.0,0.0,0.0
5076,5076,brasileiro-a,2005,2,30-04,Goias,Sao Caetano,0,0,EMPATE,5.0,13.0,0.0,0.0,0.0,0.0
5077,5077,brasileiro-a,2005,2,30-04,Palmeiras,Brasiliense,2,1,MANDANTE,7.0,14.0,0.0,0.0,0.0,0.0
5078,5078,brasileiro-a,2005,2,30-04,Vasco,Fortaleza,0,0,EMPATE,12.0,16.0,0.0,0.0,0.0,0.0
5079,5079,brasileiro-a,2005,1,24-04,Atlético-PR,Ponte Preta,0,1,VISITANTE,17.0,7.0,0.0,0.0,0.0,0.0
5080,5080,brasileiro-a,2005,1,24-04,Brasiliense,Vasco,2,2,EMPATE,11.0,10.0,0.0,0.0,0.0,0.0
5081,5081,brasileiro-a,2005,1,24-04,Santos,Paysandu,4,1,MANDANTE,2.0,22.0,0.0,0.0,0.0,0.0
5082,5082,brasileiro-a,2005,1,24-04,Corinthians,Juventude,2,2,EMPATE,12.0,8.0,0.0,0.0,0.0,0.0
5083,5083,brasileiro-a,2005,1,24-04,Fluminense,São Paulo,2,1,MANDANTE,5.0,16.0,0.0,0.0,0.0,0.0
5084,5084,brasileiro-a,2005,1,24-04,Fortaleza,Coritiba,0,1,VISITANTE,18.0,6.0,0.0,0.0,0.0,0.0
5085,5085,brasileiro-a,2005,1,24-04,Internacional,Botafogo,0,2,VISITANTE,19.0,3.0,0.0,0.0,0.0,0.0
5086,5086,brasileiro-a,2005,1,23-04,Flamengo,Cruzeiro,1,1,EMPATE,15.0,14.0,0.0,0.0,0.0,0.0
5087,5087,brasileiro-a,2005,1,23-04,Sao Caetano,Palmeiras,2,2,EMPATE,13.0,9.0,0.0,0.0,0.0,0.0
5088,5088,brasileiro-a,2005,1,23-04,Atlético-MG,Figueirense,4,1,MANDANTE,1.0,21.0,0.0,0.0,0.0,0.0
5089,5089,brasileiro-a,2005,1,23-04,Paraná,Goias,0,2,VISITANTE,20.0,4.0,0.0,0.0,0.0,0.0
5090,5090,brasileiro-a,2004,46,19-12,Guarani,Grêmio,2,0,MANDANTE,22.0,24.0,0.27,0.47,0.13,0.5
5091,5091,brasileiro-a,2004,46,19-12,Atlético-MG,Sao Caetano,3,0,MANDANTE,19.0,5.0,0.4,0.47,0.6,0.37
5092,5092,brasileiro-a,2004,46,19-12,Atlético-PR,Botafogo,1,1,EMPATE,2.0,20.0,0.47,0.67,0.37,0.57
5093,5093,brasileiro-a,2004,46,19-12,Corinthians,Figueirense,5,2,MANDANTE,6.0,12.0,0.6,0.67,0.5,0.6
5094,5094,brasileiro-a,2004,46,19-12,Criciúma,Coritiba,3,3,EMPATE,21.0,13.0,0.47,0.2,0.4,0.3
5095,5095,brasileiro-a,2004,46,19-12,Flamengo,Cruzeiro,6,2,MANDANTE,18.0,14.0,0.2,0.4,0.3,0.43
5096,5096,brasileiro-a,2004,46,19-12,Fluminense,Palmeiras,1,1,EMPATE,10.0,4.0,0.47,0.67,0.73,0.43
5097,5097,brasileiro-a,2004,46,19-12,Goias,São Paulo,2,0,MANDANTE,7.0,3.0,0.73,0.27,0.77,0.47
5098,5098,brasileiro-a,2004,46,19-12,Internacional,Paraná,2,1,MANDANTE,9.0,16.0,0.67,0.8,0.57,0.7
5099,5099,brasileiro-a,2004,46,19-12,Juventude,Paysandu,1,2,VISITANTE,8.0,15.0,0.4,0.27,0.33,0.37
5100,5100,brasileiro-a,2004,46,19-12,Santos,Vasco,2,1,MANDANTE,1.0,17.0,0.33,0.87,0.4,0.7
5101,5101,brasileiro-a,2004,46,19-12,Vitória,Ponte Preta,1,2,VISITANTE,23.0,11.0,0.2,0.27,0.27,0.4
5102,5102,brasileiro-a,2004,45,12-12,Cruzeiro,Vitória,4,0,MANDANTE,14.0,22.0,0.33,0.2,0.4,0.23
5103,5103,brasileiro-a,2004,45,12-12,Ponte Preta,Internacional,1,2,VISITANTE,12.0,10.0,0.8,0.2,0.6,0.27
5104,5104,brasileiro-a,2004,45,12-12,Botafogo,Corinthians,1,2,VISITANTE,19.0,6.0,0.47,0.47,0.53,0.4
5105,5105,brasileiro-a,2004,45,12-12,Coritiba,Goias,1,0,MANDANTE,13.0,8.0,0.47,0.47,0.57,0.33
5106,5106,brasileiro-a,2004,45,12-12,Figueirense,Juventude,1,0,MANDANTE,11.0,7.0,0.33,0.4,0.4,0.4
5107,5107,brasileiro-a,2004,45,12-12,Sao Caetano,Santos,0,3,VISITANTE,5.0,1.0,0.73,0.6,0.63,0.63
5108,5108,brasileiro-a,2004,45,12-12,São Paulo,Flamengo,1,1,EMPATE,3.0,18.0,0.53,0.87,0.43,0.83
5109,5109,brasileiro-a,2004,45,12-12,Vasco,Atlético-PR,1,0,MANDANTE,16.0,2.0,0.87,0.13,0.6,0.4
5110,5110,brasileiro-a,2004,45,11-12,Palmeiras,Criciúma,3,2,MANDANTE,4.0,21.0,0.27,0.47,0.4,0.67
5111,5111,brasileiro-a,2004,45,11-12,Paraná,Fluminense,0,1,VISITANTE,15.0,9.0,0.47,0.87,0.43,0.6
5112,5112,brasileiro-a,2004,45,11-12,Paysandu,Guarani,4,2,MANDANTE,17.0,23.0,0.47,0.2,0.5,0.27
5113,5113,brasileiro-a,2004,45,11-12,Grêmio,Atlético-MG,0,1,VISITANTE,24.0,20.0,0.27,0.27,0.37,0.13
5114,5114,brasileiro-a,2004,44,05-12,Flamengo,Coritiba,0,0,EMPATE,17.0,13.0,0.47,0.47,0.3,0.4
5115,5115,brasileiro-a,2004,44,05-12,Internacional,Cruzeiro,2,0,MANDANTE,10.0,15.0,0.2,0.6,0.33,0.5
5116,5116,brasileiro-a,2004,44,05-12,Atlético-PR,Sao Caetano,5,2,MANDANTE,1.0,4.0,0.8,0.87,0.73,0.6
5117,5117,brasileiro-a,2004,44,05-12,Juventude,Botafogo,1,0,MANDANTE,6.0,19.0,0.67,0.33,0.5,0.4
5118,5118,brasileiro-a,2004,44,05-12,Santos,Grêmio,5,1,MANDANTE,2.0,24.0,0.27,0.73,0.23,0.63
5119,5119,brasileiro-a,2004,44,05-12,Vitória,São Paulo,1,4,VISITANTE,21.0,3.0,0.67,0.33,0.83,0.5
5120,5120,brasileiro-a,2004,44,04-12,Corinthians,Vasco,3,1,MANDANTE,8.0,16.0,0.2,0.47,0.5,0.43
5121,5121,brasileiro-a,2004,44,04-12,Goias,Palmeiras,0,0,EMPATE,7.0,5.0,0.6,0.47,0.63,0.53
5122,5122,brasileiro-a,2004,44,04-12,Atlético-MG,Paysandu,0,0,EMPATE,22.0,18.0,0.2,0.27,0.23,0.33
5123,5123,brasileiro-a,2004,44,04-12,Criciúma,Paraná,1,2,VISITANTE,20.0,14.0,0.67,0.33,0.6,0.4
5124,5124,brasileiro-a,2004,44,04-12,Fluminense,Ponte Preta,1,0,MANDANTE,9.0,11.0,0.27,0.27,0.27,0.33
5125,5125,brasileiro-a,2004,44,04-12,Guarani,Figueirense,2,1,MANDANTE,23.0,12.0,0.6,0.33,0.5,0.4
5126,5126,brasileiro-a,2004,43,28-11,Vasco,Juventude,1,1,EMPATE,16.0,7.0,0.27,0.33,0.47,0.47
5127,5127,brasileiro-a,2004,43,28-11,Coritiba,Vitória,5,1,MANDANTE,13.0,21.0,0.53,0.27,0.5,0.3
5128,5128,brasileiro-a,2004,43,28-11,Grêmio,Atlético-PR,3,3,EMPATE,24.0,1.0,0.8,0.2,0.67,0.2
5129,5129,brasileiro-a,2004,43,28-11,Palmeiras,Flamengo,1,2,VISITANTE,5.0,19.0,0.33,0.8,0.33,0.73
5130,5130,brasileiro-a,2004,43,28-11,Paysandu,Santos,1,1,EMPATE,20.0,2.0,0.73,0.13,0.6,0.2
5131,5131,brasileiro-a,2004,43,28-11,Ponte Preta,Criciúma,1,0,MANDANTE,9.0,18.0,0.4,0.27,0.43,0.2
5132,5132,brasileiro-a,2004,43,28-11,Sao Caetano,Corinthians,2,1,MANDANTE,4.0,8.0,0.53,0.6,0.47,0.63
5133,5133,brasileiro-a,2004,43,27-11,Cruzeiro,Fluminense,2,3,VISITANTE,14.0,11.0,0.27,0.4,0.27,0.37
5134,5134,brasileiro-a,2004,43,27-11,São Paulo,Internacional,2,1,MANDANTE,3.0,12.0,0.6,0.67,0.6,0.83
5135,5135,brasileiro-a,2004,43,27-11,Botafogo,Guarani,1,0,MANDANTE,17.0,23.0,0.53,0.47,0.43,0.43
5136,5136,brasileiro-a,2004,43,27-11,Figueirense,Atlético-MG,2,1,MANDANTE,10.0,22.0,0.27,0.4,0.37,0.43
5137,5137,brasileiro-a,2004,43,27-11,Paraná,Goias,2,1,MANDANTE,15.0,6.0,0.67,0.67,0.53,0.6
5138,5138,brasileiro-a,2004,42,21-11,Internacional,Sao Caetano,1,0,MANDANTE,9.0,4.0,0.8,0.6,0.73,0.53
5139,5139,brasileiro-a,2004,42,21-11,São Paulo,Juventude,4,0,MANDANTE,3.0,7.0,0.47,0.67,0.57,0.73
5140,5140,brasileiro-a,2004,42,21-11,Coritiba,Santos,0,1,VISITANTE,13.0,2.0,0.53,0.27,0.6,0.3
5141,5141,brasileiro-a,2004,42,21-11,Criciúma,Paysandu,1,0,MANDANTE,16.0,19.0,0.33,0.4,0.3,0.33
5142,5142,brasileiro-a,2004,42,21-11,Cruzeiro,Corinthians,0,1,VISITANTE,14.0,8.0,0.53,0.4,0.47,0.37
5143,5143,brasileiro-a,2004,42,21-11,Flamengo,Botafogo,0,0,EMPATE,21.0,20.0,0.47,0.27,0.5,0.3
5144,5144,brasileiro-a,2004,42,21-11,Goias,Vasco,3,2,MANDANTE,6.0,15.0,0.53,0.47,0.47,0.43
5145,5145,brasileiro-a,2004,42,21-11,Ponte Preta,Atlético-PR,2,3,VISITANTE,10.0,1.0,0.6,0.33,0.67,0.3
5146,5146,brasileiro-a,2004,42,20-11,Palmeiras,Guarani,0,2,VISITANTE,5.0,23.0,0.4,1.0,0.37,0.83
5147,5147,brasileiro-a,2004,42,20-11,Vitória,Grêmio,2,0,MANDANTE,17.0,24.0,0.2,0.4,0.3,0.4
5148,5148,brasileiro-a,2004,42,20-11,Fluminense,Figueirense,0,2,VISITANTE,12.0,11.0,0.2,0.27,0.33,0.3
5149,5149,brasileiro-a,2004,42,20-11,Paraná,Atlético-MG,1,0,MANDANTE,18.0,22.0,0.47,0.47,0.4,0.5
5150,5150,brasileiro-a,2004,41,14-11,Figueirense,Palmeiras,0,1,VISITANTE,12.0,4.0,1.0,0.4,0.77,0.33
5151,5151,brasileiro-a,2004,41,14-11,Juventude,Internacional,2,3,VISITANTE,6.0,11.0,0.6,0.47,0.53,0.57
5152,5152,brasileiro-a,2004,41,14-11,Paysandu,Paraná,1,1,EMPATE,16.0,21.0,0.47,0.27,0.5,0.37
5153,5153,brasileiro-a,2004,41,14-11,Atlético-MG,Flamengo,6,1,MANDANTE,19.0,22.0,0.47,0.27,0.4,0.3
5154,5154,brasileiro-a,2004,41,14-11,Atlético-PR,Criciúma,6,1,MANDANTE,1.0,17.0,0.4,0.47,0.33,0.67
5155,5155,brasileiro-a,2004,41,14-11,Guarani,Vitória,0,0,EMPATE,23.0,20.0,0.53,0.53,0.37,0.37
5156,5156,brasileiro-a,2004,41,14-11,Santos,Goias,2,1,MANDANTE,2.0,7.0,0.67,0.53,0.43,0.6
5157,5157,brasileiro-a,2004,41,14-11,Vasco,São Paulo,0,0,EMPATE,15.0,5.0,0.8,0.47,0.73,0.47
5158,5158,brasileiro-a,2004,41,13-11,Corinthians,Fluminense,1,1,EMPATE,8.0,10.0,0.2,0.53,0.37,0.47
5159,5159,brasileiro-a,2004,41,13-11,Grêmio,Ponte Preta,6,1,MANDANTE,24.0,9.0,0.33,0.0,0.4,0.2
